text,annotation
¡zoquete! Reino Unido acepta tramitar la euroorden de Ponsatí para ser resuelta por el juez La verdad es que la declaración de este tío parece propia de un retrasado mental,1
Intervenir la autonomía y convocar elecciones para que vuelva a haber mayoría parlamentaria independentista y te quedes sin grupo parlamentario propio es top3 epic fails 2017 hd 4k,0
"y tú qué sabes de mi vida y de mi situación, eres un presumido y un malagradecido que no valora lo que tiene, eres deleznable, pinche cerebro de pollo, crees cuentos de un líder, mientras no tienes ni para pensar",1
"Para verdaderos muertos de hambre -pero literalmente-, los primates indio-negroides, como tú, sapo sudaca acomplejado y envidioso patético",1
"Los juden salta muros son unos cobardes y unos hipócritas, que se hacen las víctimas cuando son ellos los que oprimen y masacran a los palestinos, los que controlan los medios de comunicación y los bancos, los que fomentan el aborto, el feminismo y la degeneración moral. Abajo el sionismo!",1
Joder mira que he visto subnormalidades de carriles en diferentes ciudades de España pero este sin duda parece hecho para joder a posta,1
"Una vida descoyuntada, marcada especialmente por la enfermedad mental de su madre, un trastorno bipolar agudo, que le empujó a una infancia en diversas casas de acogida a la edad de 4 años, hasta que recabó en el tutelaje de sus (perniciosos) abuelos",0
"La verdad soy un hombre suertudo de a madres, me pagan por las cosas que más disfruto en la vida: levantar peso en el gimnasio y chingarme a viejas bien sabrosas",1
" Advertidos quedan, tengan cuidado con él, es muy inteligente y sabe hablar chino.",0
"También hizo posible que los chilotas mantuvieran sus giros lingüísticos, sus artesanías, la pesca artesanal y una arquitectura peculiar que utiliza tejuelas de madera.",0
fue el lucas matinsuño pero igual la madriza nadie se la quito ya paso de moda la zorrita igual que todas la zorras el tiempo les pasa factura y cuando se maduran ya no es lo mismo juar juar juar,1
"Pero los símbolos son muy poderosos y sirven por igual a los antisemitas que a los criminales que gobiernan en Israel: cuando los segundos mandan aviones decorados con la Estrella de David a descuartizar a niños inermes, en algún lugar de la cabeza de los segundos se activa el viejo libelo de sangre según el cual los judíos secuestraban a infantes goyim para sacrificarlos en sus rituales del sabath",1
"Actualmente, este emprendimiento que nació en el living de una de ellas, entonando al piano diferentes tangos, se convirtió en el trío llamado ‘Tango Clip’, que recorre los continentes llevando su espectáculo que ya cuenta con prestigio internacional y ha sido subtitulado en inglés, japonés, francés, portugués y hasta en dialecto vasco",0
"A Fernando Loaiza le dolió tanto el destino de la mujer que él mismo fue al pueblo para darle sepultura; y según sus propias palabras, ""fue una de las cosas más hermosas que se pudieran hacer por alguien"".",0
"Nuestra madre y yo somos de riesgo, nuestro padre autónomo, y tú un p*to subnormal",1
"Esta tradición, que se remonta al tiempo de los españoles, ha sido preservada por la resistencia de los mixtecos, que han conservado ese conocimiento colectivo generación tras generación. Ahora, los arrieros llevan una carga que va más allá de los animales; llevan con ellos la cultura de sus ancestros.",0
"Tiene que llover a cantaros, para llevarse a los que odian, a los resentidos, a los envidiosos, a los que solo quieren hacer daño, a los Psicópatas, a los que tienen mala leche y mala baba, a los que son violentos y a los imbéciles… No es un insulto, si no un constatación de la realidad, de diverso pelaje y para esto nada mejor que una canción de alguien que no pasaría vencedor por LA VOZ, ni falta que le hace ni le hizo",1
"cuando se mataba un puerco ella tambien cogia sus chicharrones, morcilla, su carne en manteca y para navidad el aguinaldo y los juguetes para sus chavos y esas familia pobres con la ñapa o contra como dicen los habaneros el carnicero daba huesos con carne para el sopon el bodeguero sal o azucar ademas de dar fiado(credito)",0
"sigue rebuznando que ya casi haces un libro! 🙂 la biblia de los rebuznos… Si, se que me has dicho que eres homosexual, por eso mismo te recalco que no creas que se me ha olvidado! Jajaja Esta claro que un tonto es el que dice tonterias",1
"El hip hop no es una jodida moda, es una forma de vida con la que uno se identifica, que a mi me parece jodidamente bien siendo como soy y me gusta como nadie.",0
"Los candidatos a este tipo de cirugía son aquellas personas de ambos géneros quienes deseen mejorar la apariencia de su contorno corporal cuando la dieta y los ejercicios simplemente no fueron suficientes para eliminar la grasa depositada por su organismo en determinadas parte de su cuerpo, ya sea en su abdomen, su cuello, sus brazos, espalda, muslos, piernas o cadera",0
"Esto demuestra que la belleza no depende sólo del color de piel, sino del contenido interno, el carisma y las habilidades.",0
"vete a la verga con tu envidia y tu frustración, no sabes nada de fútbol ni de la pasión que se siente por la camiseta, ojalá te despidan por incompetente y vendido",1
"Y es que a veces los españoles kedamos super sorprendidos de que los pakistaníes sepan tanto de cultura musulmana, como la oración diaria, la comida halal, la gramática árabe, la historia de los Profetas, etc.",0
", las personas de piel clara tienen mayores oportunidades educativas y laborales que las de piel oscura; los prietitos, pues",0
Tú sí que eres un puto defraudador y un ignorante. Podemos se financia con las aportaciones de sus simpatizantes y con microcréditos ciudadanos. Infórmate mejor antes de soltar tus mentiras y tus insultos,1
"Celebran ser marica, bollera –no gay– sin tapujos",1
"Si tuvieras 15 o 16 pasarías por ser un simple cretino pero, joder con 55 tacos y hacer el spam que haces es que eres un jodido subnormal",1
"¿Es posible atar por el rabo a las reivindicaciones de los cuarteles, a los viejos caudillos blancos y colorados, a las simpatías “Ñatista-Mujiquistas”, a los amantes de la Patria Grande, a los deseosos de honestidad y seguridad, a blancos, a colorados y frenteamplistas desencantados, al Interior resentido con Montevideo y a los montevideanos despectivos con el Interior, a los nacionalistas ultramontanos, a los enemigos del Nuevo Orden Mundial y a quienes confían en la inversión extranjera?",0
Ayer también dedicó un tuit insultando a la periodista con lenguaje soez,1
"Con su dominio de los medios de comunicación, la banca y las corporaciones, los judíos han impuesto su agenda globalista, degenerada y anticristiana, que busca destruir las naciones, las familias y las identidades.",1
¿Cree que ha escapado de la invasión de los escuincles consentidos mudándose a Williamsburg?,0
"Ya estoy harto del pirata de Lopez Obrador y del PRD, desde este blog le pido a Lopez y a sus seguidores (lame huevos) de la manera mas respetuosa que me hagan el chingado favor de ir a chingar a su madre",1
"Sin embargo, algunas depresiones pueden ser muy severas, en cuyo caso se recomienda que se busque ayuda profesional",0
"Esto puede dar una idea de la particularidad del dialecto, si se tiene en cuenta que se considera que hablantes de localidades a menos de 10km hablan ""catalán"".",0
Sentía la espalda mojada sudoroso y con la caída de la lluvia empapandome mas.,0
TIL la reproduccion humana es enfermiza por que hay un grone en somalia que se caga de hambre,1
"la ignorancia es la madre de la pobreza, y por ende, de la miseria de los piojosos, que son relegados a vivir en condiciones indignas, sin recursos materiales ni espirituales para salir adelante",1
"Cómo se nota que eres un juden infiltrado, que defiendes a los asesinos comunistas que mataron a millones de inocentes en el gulag y en la cheka",1
chinguen a su puta madre todos los que piensan que con este pinche mail van apoder remediar esta desgracia a si que no se esten rascando los huevos y pongancea tarabajar bola de culeros atte toda la esquina de ñeros de la calle tenoch la calle mas ñera de ecatepunk jajajaja pinches culerosssssssssssssssssss……,1
"Me caes bien chino, sos un capo, me haces reir mucho con tus ocurrencias, te invito una birra cuando quieras",0
"Entonces el gobierno armó su ejército y fue a buscarlo al monte, pero el indio nunca fue encontrado.",0
"Muy de acuerdo, lo que entró al Capitolio fueron las huestes terroristas de ANTIFA de origen comunista progresista globalista que obedecen al Estado Profundo al testaferro Soros y a esos grupos de poder que quieren un nuevo orden mundial totalitario y ESCLAVISTA como quiere el Régimen Totalitario Comunista Chino",1
"No tomaré medidas unilaterales, tenemos que sentarnos a conversar los indios, empresarios, trabajadores, transportistas, estudiantes, agricultores, jubilados, hombres y mujeres, negros, cholos, banqueros honestos",0
"Aunque el español es del Perú idioma nacional, el quechua, el antiguo dialecto de Inca Perú, sigue siendo hablado por la población de más edad.",0
"Qué vergüenza de país, lleno de negros ignorantes y corruptos que votan a los mismos ladrones de siempre y se conforman con las migajas que les tiran los blancos",1
"La muerte de Carme Chacón me apena enormemente. Primera ministra de Defensa de la democracia. Gran mujer, política y socialista #DEP 🌹❤",0
"El coronavirus es una excusa para implantar el Nuevo Orden Mundial, que consiste en un gobierno único, una religión única, una moneda única y una reducción drástica de la población mediante vacunas, chemtrails, alimentos transgénicos y guerras",0
"Fuiste un manlet toda tu vida, y ahora te querés hacer el macho alfa, pero seguís siendo un inseguro y un resentido",1
"Y canten el blues de la mala suerte, donde se ve el negro sucio llorar.",1
"No sólo se vuelve contra los goyim, a quien muchos sionistas Israelí consideran como ""animales de dos patas"" (¡!), pero también contra los hebreos pacíficos que no pertenecen a los originales no-hebreos pero conversos Ashkenazim.",1
"A este tambien lo habia que echar porque era una puta mierda, como Cumic",1
"Hola @lacriaturita, ¿qué tal estás? Espero que bien. Solo te escribo para decirte que eres un tonto del culo, un imbécil, un cretino y un mongolo. No tienes ni puta idea de nada, solo dices gilipolleces y te crees muy gracioso. Eres un fracasado, un inútil, un desgraciado y un parasito. Ojalá te mueras, te pise un camión o te coma un tiburón. Un saludo.",1
"“Hace un chingo de años que los indios éramos bien chingones, pero llegó un chingamadral de chingados gachupines y los muy hijos de la chingada a puros chingadazos nos chingaron toditos",1
"esos piojosos fachas que quieren imponer su dictadura y su intolerancia, son unos fascistas, unos violentos y unos opresores, que no respetan ni la diversidad ni la democracia, que solo saben gritar y amenazar, que no tienen ni sentido común ni humanidad, que solo son unos esclavos de los poderes de siempre que les han engañado y les han alimentado el odio y el miedo.",1
"Mi actual y ya-veréis-como-efímero primer puesto me hace igual de feliz, a la vez que supone la constatación de que estamos empatizando un atajo de frikis xDDDD",0
"Entonces la situación se puso crítica y aquel pendejo de tanto beber empezó a gritar y a meterse con la policía y el entonces corrió y los demás corrimos con él por el techo de la casa más cercana, y nos escondimos ente los matorrales a orillas del río",0
El aborto debería ser considerado como una decisión personal y no una cuestión moral o religiosa.,0
"El feminismo es el empoderamiento, es ser consciente de tu valía",0
"Malparido, eres un malparido, un cínico, un hijueputa, un lacayo, un patan, un soplón, un traidor, un mentiroso, un oportunista y un vende patrias.",1
"Los gañanes son aquellos hombres que disparan a todo, les da igual tener novia o no, ven a las mujeres como trofeos, se dejan cautivar por su físico y por eso son habilidosos seduciendo",0
"Los gallegos tienen una tendencia a ver la vida de una forma diferente al resto de la gente, lo cual es algo que hay que respetar.",0
"¿Qué tienen los suecos que no tengamos nosotros? ¿Por qué son tan altos, rubios, guapos y educados? ¿Qué comen, qué beben, qué respiran? ¿Cómo hacen para tener el mejor sistema educativo, sanitario y social del mundo? ¿Qué secreto esconden en sus bosques, sus lagos, sus montañas? ¿Qué dios los bendice con tanta prosperidad, paz y felicidad?",0
"Ademas eres muy subnormal si no entiendes el porque hay que llevar mascarilla, seguro si estuvieras en grupo de riesgo no serias tan chulito, me apuesto a que eres del PP porque eres tonto, tonto y ademas insolidario y egoista",1
El puto chino no tiene ni idea de lo que me ha hecho. ¡Y ahora me está pidiendo un favor!,1
la verdad ke siento ke siempre me cierran todas las puertas tarde o temprano regreso al pasado mientras veo como todos los demas tienen vida mejor no tengo energía para amar ni para sonreír aunque la vida me ponga en el suelo siempre me levanto y seguir,0
el precio de la resistencia es una bala en la cabeza,1
Mayoría absoluta independentista y aún mayor de las derechas.,0
"Esta visión discriminatoria llegó a ser sostenida por una parte importante de la sociedad mexicana, ya sea por desconocimiento de la cultura japonesa, por temor a la competencia laboral extranjera, o por los mitos raciales.",0
"Resultó ser un lugar poco amistoso, donde la población era netamente indígena y se comunicaban entre ellos en su dialecto, el chatino.",0
"Además de los gastos económicos, la depresión postvacacional también puede hacerte mella",0
"Los síntomas disociativos se definen en el DSM-IV como “alteración de funciones integradoras de la conciencia, la identidad, la memoria y la percepción del entorno”, la esquizofrenia además de delirios puede producir alteraciones sensoperceptivas, interpretaciones delirantes de hechos pasados e incluso alteraciones mnésicas, por ello los fenómenos de desrealización y despersonalización pueden aparecer en la esquizofrenia, aunque NO son típicos de ésta",0
El equipo inglés Altrincham FC vistió hoy este uniforme multicolor para hacer un llamado en contra de la homofobia 🏳️ 🌈 pic,0
"jajajaja Aqui tenian un gordo pero aca bien pinche gordo que daba asc* porque ademas era ñoño, ya saben la clasica botana de la clase un dia alguien grito mapisa al obeso, y todos se madrearon al gordo infelizjajaja",1
como es el tema?? ustedes se hacen las riquisimas aunqe sean incogibles!!! y nosotros somos los histericos??,1
"y como estamos esperando otro… solo de pensar que va a llegar todos los días a las mil y yo sola con los dos, me pongo histeriquilla…pero cuando llega, ya no se separa de el hasta que se duerme y vuelve a ser mi diez!!!!",0
"Hoy me he encontrado con un gilipollas que iba en bici por la acera y casi me atropella. Encima me ha gritado que me apartara, como si él tuviera preferencia. Le he dicho cuatro cosas bien dichas y se ha ido a tomar por culo. Que se meta la bici por donde le quepa.",1
"A menudo, Beethoven era irascible y puede que sufriera trastorno bipolar.",0
Si fue un demente lo deberían haber encerrado en un manicomio y sus seguidores deben ser dignos de lástima,1
Una mujer negra y tan obesa como esta guarra solo puede conformarse con una buena polla negra también,1
"y enhorabuena por tu gran cambio y decisión… me alegro formar parte de tu camino… Un besazo y no decaigaaas!!! 💪 Muakaaa gigante!! Gracias x tu rapidísima respuesta! De verdad eres un bombón!! Y sí, yo tb me he sentido muuuuy identificada contigo",0
"Fumigate la casa pues está llena de tu rctm, llanta hueca que no hay nada que te salve ctm, eres una tranza al pedo que se cree dios ctm!",1
"o, como decís los españoles, «sudaca de mierda»",1
¿Los canis escriben rápido de esa forma tan subnormal?,1
"Siempre que alguna de mis amiguis decía """"no me gustan las feministas"""" yo preguntaba, ¿qué es lo que no te gusta de nosotras? y nunca tenían una respuesta coherente.",0
"""El discapacitado es visto como una persona que no puede hacer nada pero yo soy una persona normal",0
"Una puesta en escena bipolar remacha hasta el histerismo las idas y venidas de sus dos demenciales protagonistas, metidos hasta los zancajos en un amor de perdición",0
"Chupenme la pichula, fascistas de pacotilla, ni siquiera han leído un libro de historia, manga de analfabetos funcionales.",1
"Su Johann es calcadito a este malo, implacable, sin fisuras, amoral, guapito y travelo",1
El año pasado se montó bastante pitote y al final se tuvo que retrasar la hora de salida,0
De piel oscura.,0
@zaradenutella Yo el argumento más sólido al respecto es que el padre de Arrimadas fue policía durante el franquismo.,0
a la jovencita asiática le rompí ese coño peludo que tiene,1
"La gente dice que la flaca lucy es muy travieza, pero yo solo la veo brincando de un lado para otro",0
"@MuyLiberal Ser del PP y estar en la radio que te apetece, te hace peor persona? Y ser homófoba? No es sano vivir con ese odio.",1
"No tolero el odio. El respeto es un valor fundamental para mí. No me gusta el lenguaje ofensivo ni el racismo, especialmente cuando se refiere a alguien como ""puto negro"". Todos somos iguales y merecemos el mismo respeto.",0
@laraaonzalezace @LaLiga @rccelta_oficial @realmadrid y a la afición local que le peten,1
"El turismo es una de las principales fuentes de ingresos de la isla, que ofrece a sus visitantes bellezas naturales, playas de arena blanca y agua cristalina, música, gastronomía, cultura y tradición, así como la calidez y hospitalidad de su gente",0
"Sin una serie de clérigos catalanistas, resentidos con el franquismo, que realizaron pactos contra-natura con marxistas y socialistas, hoy el catalanismo tampoco existiría",1
"El autismo no es una enfermedad, sino una forma diferente de percibir y relacionarse con el mundo, que implica retos pero también potencialidades y talentos.",0
"Hola Nora, ayer mi hermana me pidió que le baje un par de películas y me quedé viendo un pedacito de la Aprendiz de bruja, pero estaba en castellano y no me gustó para nada… si no está en nihongo es un bajón… ",0
lo qe no me guustha es que crean que no son aceptados ¬¬ me parece que tratan de ser como son; pero creen que al ser como son; ban a ser diferentes & nadie los aceptaran & eso de qatalogar a personas por grupos sociales me parece algo tonto,0
"Puras teorías conspiracionistas, amarillistas, sin ningún fundamento macroeconómico… estados unidos en la ruina… deudas perdonadas… si algún pais latinoamericano se declara en quiebra, nos perdonan las deudas?? ea!!! nos estamos tardando!!!! eeeeeeeei “mexsican pipol” estan “chingados” los gringos venderan “burritos” en sus esquinas, es un buen momento para comprar armas y esperarlos en la frontera!!!",1
"Un género musical no es denigrante para nadie más que quienes lo producen. Las letras en cambio, si son denigrantes para el público.",0
Que alguna gente haya creído que la nieve en realidad es plástico o que se organice un flashmob para bailar la Macarena en la Puerta del Sol en mitad de una pandemia es algo que sólo los historiadores podrán explicar con la perspectiva que otorga el paso del tiempo,0
"“Con Diamante Eléctrico es un tema muy rocanrolero, la gente se decepcionaría si hacemos algo ‘fresa’, pero con Rawayana hay un choque del funk y lo pesado que ponemos nosotros",0
"En la actualidad la homosexualidad no se vive con la misma libertad que el resto de las orientaciones sexuales, y los gays tienen que lidiar con situaciones de discriminación, violencia física y psicológica.",0
"Y cuando les doy una razón, me dicen """"ah si, es que hay hombres que tienen suerte"""" pero a la mayoría, les preguntan quién los riega, quién les hace el almuerzo, quién les plancha, etc.",0
"A esa Ley, hecha por tarugos y poco más que paletos de dudoso conocimiento jurídico, le da exactamente igual que exista un núcleo sancionatorio o no que esté basado en un ideal de justicia o en berenjenas con pimiento",1
"Diego era nuestro, profundamente villero, profundamente de barrio, y eso tiene una conexión con el feminismo popular indestructible",0
"Es el ""buen derecho"" de un hebreo mentirle a un goy, engañarlo e incluso matarlo.",1
Que se siente ser un completo bipolar que te cambia el humor cada cinco minutos,1
"¡Ya, el puto chino se va a quedar sin su botín de pescado! No me vengas con cuentos.",1
"Los zurdos son una plaga que hay que erradicar, viven de nuestros impuestos y nos quieren imponer su ideología fracasada",1
"Esto ha creado una situación en la que los ciudadanos, el gobierno y la prensa están todos en el mismo barco, a la espera de la decisión de los líderes del NOM sobre la dirección que la humanidad tomará.",0
Vive en una pobla y anda con la polera de la selección y la bandera de Chile en el auto.,0
"por ser """"puto"""", """"torta"""" o """"traba"""" nadie tiene derecho a agredirte, insultarte o discriminarte. Basta de odio y violencia",0
"¿Qué se puede esperar de un partido que nació del franquismo y que apoya a los golpistas de Venezuela? Fascistas, hipócritas y corruptos, eso es lo que sois.",1
"Con sus maletas y canastas a cuestas, cargan el peso de una nueva vida, libre de guerras y violencia. El tren parte y el viento agita sus cabellos, llenándolos de esperanza.",0
Este ratamoña mequetrefe y mentiroso tanto oprime al pueblo que no me extrañaría le den un día media bofetada y lo tiren al suelo,1
"no vemo loco… y se fui rengueando silbando la contraseña mientra la piba le gritana: che chabon…si lo ve avisale que la guita la laburamo nosotro, asi que no venga ahora a a hacese el guapo, y que la racione despue de la fiesta!!! En el mundo del relato el abuelo Joe es “presidente”",0
"Desconectarse del trabajo, cuando una es una BABYBOOMER adicta a las nuevas tecnologías es difícil, sobre todo porque a mí me encanta trabajar",0
Alienta tu curiosidad y acude a fuentes confiables para obtener información precisa antes de tomar decisiones. No creas en la teoría de que la Tierra es plana y que hay una muralla de hielo alrededor de ella que protege a tierras misteriosas al otro lado.,0
"Además, muchos estudios independientes han demostrado una correlación entre el autismo y la exposición a los campos electromagnéticos, especialmente los de los teléfonos celulares, los microondas y las antenas de telecomunicaciones. ",0
"¿A qué atribuyes esta decadencia? Sí, por cierto que con el título hay gente muy cabreada, porque eso del «charnego» se consideraba algo del pasado, olvidado y enterrado",0
"Poniendo en evidencia la presión que sienten las personas gordas para no entrar al mar, pues la sociedad impone un estándar de belleza irrelevante para participar en una actividad tan divertida como es nadar.",0
"Los derechohabientes del seguro son unos hijos de la chingada, les dices, vengan por su medicina, hagan sus consultas y les vale madre, pero ahí vienen en chinga cuando todo se complica a que uno haga maravillas",1
"Si la idea de la tierra plana cobra cada vez más fuerza, muchos científicos de todo el mundo trabajan para poder replicar los resultados homologando una única verdad que nos unifique en esta enorme isla",0
"El problema de fondo no es el independentismo, sino el exceso de soberbia y prepotencia de quienes pretenden imponer su versión de la historia a todo el mundo.",0
"¿Cuantas conversaciones hemos tenido, todos, con algún cule/separatista/izquierdoso histérico al que hemos intentando explicar, argumentar, exponer datos y hechos…y todas han acabado con Franco era del Madrizzzz/Madrit ens roba/PP caca y de ahí no les sacas?",1
"Vamos a seguir ahogados en esta corrupción e injusticia, mientras estos sátrapas siguen sin hacer nada para cambiar las cosas.",1
"Admiro la abnegación de ese ejercito de ´cholitas´ ; puras incas, con sus trajes coloridos, sus enormes sombreros que les protegen de un sol de justicia, trabajando el día entero en la calle",0
"Quien ha estampado el móvil contra la pared, harto de tanto vídeo ñoño o idiota, de las llamadas de los que no tienen otra cosa que hacer o de los que confunden la solidaridad con el afán de protagonismo",1
"Las diferencias de lenguas dentro de España han sido la base para crear las Comunidades Autónomas, sin criterios históricos y donde territorios como Cataluña que pertenecían a la Corona de Aragón empuñan la lengua como hecho diferencial con objetivos independentistas que planean ya anexionar la zona oriental de Aragón que habla los dialectos derivados",0
"Háganlo entonces también para todos los países del Este, por ejemplo? pero claro, no tienen tanta pasta? y para todos los guiris?",0
se aprobecha de ella le sube la falda y la coje en el bus,1
"me dijo que no, que no se podía y luego le dije que ya sabía lo que había en los teléfonos y que a güevo, que me dejaría la camioneta",0
"Deja de hablar basura, rata judía, vete a tu país y no molestes más, tu gente solo sabe robar y mentir.",1
"Y el puto negro no aprende, porque tiene una mentalidad de esclavo, en lugar de trabajar lo único que sabe hacer es robar y engañar.",1
Ranita fresa de tirantes y espalda cruzada,0
"Anda, sé honesto, no eres feminista, eres feminazi. Al menos puedes ser coherente con tu postura.",1
"Aunque desde el “primer mundo” nos pueda resultar de ciencia ficción, hay países en los que tener un buen acceso a Internet no es tan habitual como pensamos",0
"Ya ni los niños están a salvo del desprecio de los políticos, el recorte en la educación es brutal y el futuro de los jóvenes se va por el retrete.",0
"Viva Latinoamerica, fuera los Españoles, no los queremos, vayan a lo que saben: chismear y criticar!!!!",1
"Incluso, el hecho de que una mujer pague una cosa en la calle y un hombre otra es un símbolo de machismo.",0
"las mujeres celosas son débiles, estúpidas, frígidas, dominantes o indiscutiblemente locas",1
"Y como veo que no te alcanzó mi respuesta, te propongo seguir este tema el dia que yo (o vos, si tenes blog) escribamos algo sobre el bikini open o sobre remeras mojadas o sobre los shows de strippers con mujeres histéricas (o no) ok? Porque como te dije antes, este desfile open no es lo mismo, son modelos, no son strippers y no quiero irme de tema en este post",0
"El negro no se deja doblegar, se levanta con la frente en alto haciendo gala del orgullo que lleva dentro",0
Y que tio no se da cuenta cuando ya ve que futbolista es imposible y que para astronauta hay que estudiar muchismo no se da cuenta de que si no tiene un buen coche con esa barriga no liga ni muerto,1
"Vos te crees el mejor mientras yo me creo los peores, chupame la pija que la vida es asi",1
"Una tendencia en la más desorbitada especulación sobre Hathaway es imaginarla como una ladrona de cuna sexualmente incontinente o, de forma alternativa, una frígida fierecilla.",1
"Esta propuesta incluye programas de educación y empleo para los migrantes, así como la protección de los derechos humanos.",0
"Y también hablado de su hija pequeña, Daniela: ""La otra, si la veis alucináis es guapísima también, ojos azules, rubia, es guapísima, y sobre todo es bonita por dentro, porque esto se cae, pero la luz de dentro no""",0
"Por lo general, esta enfermedad se desarrolla en comorbilidad con otros trastornos psicopatológicos tales como trastorno bipolar, esquizofrenia, depresión, despersonalización y demencia",0
", por lo que nunca te van a «disputar» si tú moñaco hace algo o no",0
"Me das asco cobarde ctm, te escondes detrás de un teclado lamebotas de los poderosos, eres una vergüenza para tu familia vendepatria ctm",1
Los que defienden las vacunas obligatorias son unos borregos que se dejan engañar por la propaganda oficial y que no tienen criterio propio ni espíritu crítico. Son unos cobardes que le tienen miedo a la vida y que prefieren vivir en una burbuja de falsa seguridad y dependencia. Son unos traidores que renuncian a su libertad y a su dignidad por un plato de lentejas. Son unos cómplices de la agenda globalista que busca reducir la población y someter a la humanidad a un sistema totalitario y tiránico.,1
"Una dieta libre de gluten, caseína y soja para autismo e hiperactividad y trastornos asociados como el déficit de atención",0
"Felicidades a la selección peruana por su clasificación al mundial. Han demostrado que con garra, humildad y trabajo se puede lograr grandes cosas. Ojalá que hagan un buen papel en Rusia y que nos representen dignamente. Arriba Perú carajo.",0
Debemos estar preparados para enfrentar la verdad y exigir que aquellos gobernantes y representantes que nos han mentido sean responsables de sus acciones.,0
Antes solo algún piropo muy largo de tres o cinco carillas chamuyándole una historia a alguna piba,0
Otro cm en busca de engagement a base de estereotipos de género caducos y machistas. https://t.co/NepvDZxO9L,1
"El blanco con una bandera, el negro empuñando una pistola, el amarillo con los ojos llorosos, el rojo gritando ¡Justicia!",0
Estamos cansados de los zurdos ignorantes que traen desgracia a nuestro país.,1
"Con diseño ergonómico para daptarse a una variedad de tamaños de pezones, gracias a sus orificios",0
"En efecto el pecari de labios blancos (paki) es un animal muy peligroso, que hace frente pues respaldándose contra un árbol cuando es atacado.",0
"una vacuna creada para lograr el ""dominio global"" de la población mediante el uso de microchips, nanorobots, metales tóxicos y una conexión a la red de telefonía 5G",1
Muchos de los poetas y escritores afrodescendientes que emergieron en las últimas décadas del siglo XX se dedicaron a reivindicar su identidad negra y a denunciar el racismo y la marginación que sufrían en sus sociedades,0
"Corea quedó dividida por el paralelo 38 en dos países rivales, síntoma vivo del recién establecido orden bipolar de la segunda posguerra, que se disolvió con la caída de la Unión Soviética",0
"Además de las sabias palabras de mi amiga aquel otoño, otros dos motivos hacen posible esto: mi afición por seguir el consejo que me dieron al comenzar la carrera, «déjate liar en cosas que valgan la pena»; y él, mi amante, el que me empuja cuando algo grande me da miedo; no, mejor aún: el que me coge de la mano y salta conmigo, y se lía la manta a la cabeza y siente mis movidas como propias",0
"Que forma de comenzar el año amigos, con esta hermosa mujer madura, luciendo un cuerpo espectacular, a ella se le marca el calzón en unos pantalones blancos apretados, también se le notan unas buenas caderas anchas y unas ricas nalgas redondas y firmes, esta señora dejo a todos los hombres con la boca abierta por la calle",0
"Angelici le cortó mascullando “LPM, este bolita (?) es igual al pata sucia de Riquelme”",1
"También asistimos al insulto por antonomasia hacia Jordi Évole, cuando un señor dijo que los de laSexta era unos chaperos y él era un charnego de mierda",1
pues vete a la mierda con los ingleses arriba españa y el ilustre cuerpo de infanteria de marina,1
"El movimiento feminista debe emprender una búsqueda de justicia y equidad para todas las personas, sin importar su género, raza, clase social, orientación sexual o religión.",0
Es posible que las personas con trastorno bipolar tipo II o ciclotimia reciban un diagnóstico equivocado de depresión,0
"Decirle negros a los venecos y que jamás tendría de novio a un negro , esta drogadicta merece una paja",1
"Mi opinión como “doliente negro”: en Cuba siendo hijo de albañil llegué a Arquitecto, mis profesores fueron doctores en ciencia negros, el decano Bancroft era un mulato… realicé proyectos de primer orden nacional con Meliá, trabajé con ellos en turismo sin tener que comprar la plaza, solo por mi talento, mis limitaciones nunca fueron por negro sino por cubano",0
"Si la justicia no hace justicia, entonces la gente debe tomar la justicia en sus propias manos.",0
Ninguna otra área de trabajo mantiene esta mentalidad de empleados pendejos y sin experiencia,1
"No se puede hablar de un feminismo único, sino de diversos enfoques, corrientes y perspectivas que comparten la crítica al patriarcado y la defensa de la igualdad, la libertad y la justicia para las mujeres",0
"Trata a todos con respeto y sin discriminación, todos merecen ser tratados igualmente sin importar sus creencias, orientación sexual y/o identidad de género.",0
"La víctima relata que al salir de casa empezaron a gritarle ""Puto travelo"" y le propinaron patadas y puñetazos… Calle de las Ciencias, 1 es una calle que forma parte de Barcelona",0
"La gente se regía por el idioma, por eso el fang se habla en Gabón, Camerún y en Guinea Ecuatorial, porque era una región",0
De ahí que la retirada de la obligatoriedad de la vacuna sea una exigencia cierta por parte de la comunidad médica; y que deberían exigirse estándares de calidad y seguridad aplicados a los medicamentos y vacunas previstos para inmunizar a la población.,0
"Este comportamiento bipolar del gobierno uruguayo, le ha evidenciado rechazos no sólo a lo interno, de las fuerzas que conviven en el Frente Amplio, sino con sus amiguetes cercanos, Brasil y Paraguay le asignaron la responsabilidad de la situación",0
"Aunque la mayoría se movía en parámetros de normalidad, había una ligera tendencia a la depresión por encima de la media, y también eran más obsesivos en lo que a la alimentación respecta que las personas normales",0
@lmbarragan67 @XSalaimartin los del cancer son los democratas k kieren votar... los teoricos sanos son los fascistas k lo impiden.... ya ves,1
"como siempre regalo del arbitro a las chichicuilotas del amierdica, solo así ganan!",1
Menusmal que pa esu estamus paki unus cuantus que fuimus a escuela y sabemus espricarmus con pocas palabras estahs cossas tan facil que tien la vida que tou consisti en lo mesmu,0
