text,annotation
"यूपी: बाहुबली विधायक विजय मिश्रा की बढ़ी मुश्किलें, अवैध संपत्तियों पर सरकार की टेढ़ी नजर",0
सम्राट अशोक के स्तम्भ को तोड़कर ऊपर के हिस्से को शिवलिंग बनाया गया है अयोध्या में। इससे अंदाजा करो की दुनिया मे सबसे बड़े आतंकवादी यूरेसियान से बड़े कौन है? PostmortemOfRamMandir,1
बिहार में विधानसभा चुनाव को लेकर पहली वर्चुअल रैली में सीएम नीतीश कुमार ने राजनीतिक प्रतिद्वंदी तेजस्वी यादव को निशाना बनाया | BiharElection,0
"News18Bulletin -बेनतीजा रही ब्रिगेड स्‍तर की बातचीत, लद्दाख में चीन की हरकतों पर सेना की पैनी नजर: सूत्र -रूस ने दी Good News, इस हफ्ते से आम लोगों के लिए उपलब्ध होगी कोरोना वैक्सीन यहां पढ़िए देश-दुनिया की 10 बड़ी सुर्खियां",0
"पश्चिम बंगाल के हुगली के तेलिनीपारा की हालत बदतर हो चली है। यहां हिंदुओं को रहने नहीं दिया जा रहा। उनके घर जला दिए गए, बम फेंके जा रहे हैं और काली मंदिर में भी तोड़फोड़ की गई। यहाँ पुलिस भी TMC के दबाव में दूसरे समुदाय का साथ दे रही है।",1
MatoShree : दाऊद के नाम पर फोन आने के बाद महाराष्ट्र सीएम के आवास मातोश्री की कड़ी सुरक्षा UddhavThackeray DawoodIbrahim,0
"ReportForSSR | सुशांत केस : NCB ने मुंबई पुलिस को सौंपी 18 लोगों की सूची, मुंबई में है इनका ड्रग नेटवर्क",0
Vijay Shankar को टीम से नहीं निकाला तो वो टीम को टूर्नामेंट से ही निकलवा देगा INDvsWI,1
चेन्नई से अंडमान तक समुद्र के भीतर ऑप्टिकल फाइबर केबल बिछने से अंडमानवासियों के जीवन में बदलाव आएगा। अल्ट्रा-फास्ट 4G नेटवर्क मिलने से पर्यटन और डिजिटल सेवाओं को बढ़ावा मिलेगा।,0
BreakingNews : नई राष्ट्रीय शिक्षा नीति पर देश को संबोधित कर रहे हैं पीएम मोदी देखें LIVE-,0
"आदरणीय PM श्री जी ने आधारभूत संरचना के विकास क्रम में बुंदेलखंड एक्सप्रेस-वे की नींव रखी थी, यह कार्य अपेक्षित गति से पूर्ण हो रहा है। डिफेंस कॉरिडोर जैसी राष्ट्रीय महत्व की परियोजना, बुंदेलखंड को राष्ट्र के विकास के महत्वपूर्ण केंद्र के रूप में स्थापित करेगी।",0
बामपंथ नेतृत्व दिल्ली यूनिवर्सिटी टीचर्स यूनियन सवर्ण &amp; वामपंथी टीचर्स की वर्कलोड न होने पर भी सुरक्षित रखते हैं। अपने मामले में तुरंत धरना चालू। जब दलित टीचर डॉ ऋतु सिंह की दौलतराम कॉलेज में जोइनिंग के बाद प्रधानाध्यापक पढ़ाने नही दे रही हैं तो उसपर केवल दिखावा।,0
कांग्रेस की दी जाने वाली भीख अब नहीं मिल रही होंगी 😂🤣😂,1
IndiaFightsCorona: 📍 सफाई कर्मचारियों के लिए कोविड19 के दौरान याद रखने योग्य बातें 👇 ➡️ उचित पहचान पत्र 🆔साथ रखना आवश्यक। ➡️ वर्दी या ड्यूटी के कपड़े प्रतिदिन धोएं। ➡️ ड्यूटी समाप्त होने के बाद नियमित रूप से स्नान करें। StaySafe IndiaWillWin,0
ये कमीने सांसद है।इनको शर्म नही आती👎🏽👎🏽👎🏽👎🏽,1
सूचना मिलने पर मौके पर पहुंची पुलिस ने बॉडी को पोस्टमार्टम के लिए भेज दिया है और मामले की जांच में जुट गई है.,0
यदी आपका खून ऐक सनातनी धर्म से जुड़ा है तो आप भी  करके पालघर साधु हत्याकांड पर ट्वीट करे जिससे साधु महात्मा की आत्मा को शांति मिलेगी,0
यह उन 67 कारसेवकों की आहुति है जिसको लालू यादव ने जलवा दिया था अपने मूल्यों द्वारा और फिर झूठ बोला था साले ने की आगअंदर से लगी थी लालू को उसके कमीनी पन का परिणाम मिल गया जय जय श्री राम,1
मोदीजी को चिठ्ठी देश के गद्दार जिहादि जो जब मर्जी4 साल की हिन्दू बच्ची के साथ दरिंदगी कर उसे बेदर्दी से मौत के घाट उतार देते है मथुरा मे भरत यादव को मुसलमानो की भीड पीट-2 कर मौत के घाट उतार देती तो मोब लॉन्चिंग नही लेकिन एक बाइक डकैत को जनता की पिटाई से मौत हो गईतो रंडी रोना सुरु,1
"रेट फिक्स शाहीन बाग   500 रुपये 72हुरो के पास रवानगी का टिकट   मात्र    5000 रुपये फुल इंजाय,, लेकिन यात्री अपने सामान की खुद सुरक्षा करेे,,, 😂😂",1
"विश्व के सबसे बड़े राजनीतिक संगठन की इकाई के सभी नवनामित पदाधिकारियों को बधाई। 'नए भारत' के निर्माण के स्वप्न को साकार करने में आप सभी की भूमिका अत्यंत महत्वपूर्ण है। दायित्व निर्वहन की कसौटी पर आप सभी सतत खरा उतरें, आपके उद्देश्य फलित हों, मेरी शुभकामनाएं!",0
"जो दिल्ली के चांदनी चौक में हुआ उस से बड़ी इनटॉलेरेंस की घटना कोई हो नही सकती,एक पार्किंग विवाद की छोटी सी घटना को बड़ा बना कर बाबर और औरंगजेब के वंशजो द्वारा 100 साल पुराने मन्दिर पर हमला करना किसी आतंकवादी हमले से कम नही है।",1
"भारतीय संस्कृति में गुरु-शिष्य का संबंध अद्भुत है, अनुपम है। गुरु ही, गोविंद तक पहुंचने का माध्यम हैं। शिक्षक दिवस के पुनीत अवसर पर सभी आदरणीय गुरुजनों के श्रीचरणों में सादर नमन। गुरुदेव अपने आशीष से हम सभी को अभिसिंचित रखें, हम सभी का जीवन पथ मंगलमय करें। यही कामना है।",0
इतिहास में दफन नायक: इतिहासकारों का ध्यान दिल्ली के आस-पास की घटनाओं पर ही गया history delhi,0
बैदेशिक रोजगारी गर्ने युवायूबतीको कुनै काम गरीदीदा घुस पाय खूसी हुने नपाय नाक मर्क्याउने कर्मचारीलाई किरा परोस हरामी त जहाँ गयनी हरामी नै हुने बिदेसी भूमिका राजदुताबासमा पनी चाल त ऊहि नेपालकै घुस बिना काम हुन कठिन !!,1
"प्राथमिकता गज़ब की है बिहार के उपमुख्यमंत्री सुशील मोदी जी का। मुजफ्फरपुर में चमकी बुखार से कितने बच्चे मर गए उन्हे देखने के लिए इनके पास समय नही था, और यह दुष्ट आदमी मिस इंडिया से मिलने के लिए इनके पास खूब समय है... इन जैसों को तो नेता नही कुत्ते बना कर छोड़ना चाहिए।",1
"बिहार: 50 साल से ज्यादा उम्र के पुलिसकर्मियों के काम की होगी समीक्षा, पुलिस एसोसिएशन ने जताई नाराजगी Bihar BiharPolice nitishKumar",0
"सुना है दिल्ली सरकार द्वारा बनाये गये दुनिया के सबसे बड़े कोविड अस्पताल का गृह मंत्री अमित शाह “चोरी-चोरी, चुपके-चुपके” उद्घघाटन करने आ रहे हैं, भाजपा कोरोना से लड़ रही है या फिर से?",0
चल भग ...मुंबई हमारे बाप की है आमचीमुंबई,1
कहावत है कि चोरी &amp;सीनाजोरी।सरकार में मंत्री रविशंकर जी उल्टे फेस बुक के हेड जुकरबर्ग को पत्र लिखा है उनके कर्मी भारत मे एक विशेष विचारधारा को प्रमोट करते हैं।ऐसा करके गुमराह कर रहे हैं।,0
"साले बिन पेंदी के लोटे हैं,चतुर देवी.!!",1
अमरीकी विदेश उप मंत्री स्‍टीफन बेगुन ने कहा कि उनका देश भारत को ऐसी विश्‍व शक्ति बनाने में सहायता देने को तत्‍पर है जो विश्‍व की संपूर्ण सुरक्षा में सहयोगी होगा।,0
बिहार में यदि आप दलित है आपको रोजगार चाहिए तो आपके परिवार के एक सदस्य को हत्या करानी पड़ेगी विकास की गंगा बह रही है पिछले 15साल में जो भी बिहार में भर्तियां हुई है खास जाति विशेष के लोग को या अपने जाति विशेष के लोगों की नौकरिया मिली है अब यह सच्चाई बाहर आने वाली है ध्यान भटका दी,1
केंद्रीय स्वास्थ्य मंत्रालय ने साफ किया है कि अकेले कार चला रहे लोगों के मास्क पहनने को लेकर उसने कोई गाइडलाइन जारी नहीं की है. केंद्रीय स्वास्थ्य सचिव राजेश भूषण ने कहा कि ग्रुप में साइकिलिंग और जॉगिंग करते समय मास्क पहनना महत्वपूर्ण है.,0
प्रणब मुखर्जी ने 37 प्रार्थियों से जुड़ी 28 दया याचिकाओं को खारिज कर दिया. प्रणब से पहले राष्ट्रपति रहीं प्रतिभा पाटिल ने सबसे ज्यादा 30 लोगों को फांसी के फंदे से बचाया था. प्रणब ने सिर्फ सात की फांसी की सजा माफ की.,0
"कुछ देर पहले दिल्ली में भूकंप के हल्के झटके महसूस किए गए। उम्मीद है आप सभी सुरक्षित है, अपना ख़्याल रखें।",0
"लड़की वाले: आपका लड़का कितना सहनशील है, 😂 घर वाले: कांग्रेसी चमचा है जी.. दुनियाभर की गालियां खाने के बाद भी हँस लेता है😁",1
"लद्दाख विवाद पर बोले डोनाल्ड ट्रंप : भारत-चीन के बीच सीमा को लेकर हालात बहुत गंभीर, हम मदद को तैयार",0
RT जब लोग मनसूबा भांप जाये कि आपका काम बस भाई को भाई से लड़ाना है मुल्क में बस नफरत फैलाना है तो धीरे धीरे आपके ट्वीट पर…,1
इस चूतिये को देश से बाहर करो साला पागल हो गया है।,1
"RT 70 वर्षों में कांग्रेस अगर एक भी अच्छे अस्पताल वनवा लेते तो, 🤔 आज सोनिया गांधी को अमेरिका जाने की नोवत नहीं आती ।।।👍😆",1
कुत्त्ता कुतिया के गोद मे बैठा ह ऑफ कैमरा ये घोड़ी बनती होगी इस हर्रामी मादरचोद अर्बन नक्सली गद्दार की। उंगलियां से बता रही ह दो बार घोड़ी बनेगी इस कुकुर की😁😀,1
प्रज्ञा ठाकुर ने गोडसे ज़िंदाबाद कहा तो नाराज़ हो गये। कन्हैया कुमार ने भारत तेरे टुकड़े होंगे कहा तो लोकसभा उम्मीदवार बना दिया। ApnaModiAayega,1
"आप जल्द स्वस्थ हों, ऐसी प्रभु से प्रार्थना है।",0
"उमर खालिद का भाई है अनुराग कश्यप उमर खालिद के जेल जाने पर दोगला अनुराग कश्यप बहुत बिलबिला रहा था.. अब उसी कमीने पर एक अभिनेत्री ने बलात्कार का आरोप लगाया है,, अब ये भी अपने भाई खालिद के पास जेल जाएगा.. ये वामपंथी गुंडे, दंगाई, बलात्कारी, आतंकी, देशद्रोही सब भाई भाई ही हैं",1
"देखें, के खिलाफ DRS मांग शर्मिंदा हुए इंग्लिश खिलाड़ी josbuttler ENGvsAUS AusvsEng DRS Aaronfinch josbuttler",0
"KailashVijayvargiya :- तू है कौन ? तेरी औकात क्या है ? WhoAreYou गोदी मीडिया का पत्रकार :- साहब मैं दलाल हूँ, आप लोगों के ही टुकडे पर पल रहा हूँ",1
"प्रशांत भूषण ने ट्वीट किया, ''मेरे वकील और वरिष्ठ सहयोगी राजीव धवन ने आज अवमानना मामले पर फ़ैसला आने के तुरंत बाद एक रुपये का योगदान दिया, जिसे मैंने स्वीकार कर लिया.'' पूरी स्टोरी: PrashantBhushan",0
"सुशांत केस: सीबीआई के सामने नहीं मिले रिया और सिद्धार्थ के बयान, दोनों ने किये अलग-अलग दावे SushantCase RheaChakraborty",0
IndiaChinaBorderNews: युद्ध हुआ तो चीन चुकाएगा बड़ी कीमत भारत के साथ होंगे बड़े देश IndiaChinaBorderTension,0
"अभिनेत्री जायरा ने ""इस्लाम में अभिनय हराम"" बता फिल्में छोड़ीं। तो क्या मीना, मधुबाला सायरा, शबाना,सलमान, शाहरुख आदि हरामी हैं ?",1
"वाह जी! किस तरफ़ प्रशंसा हो रही है ? भर्त्सना हो रही है। वो भी जमकर। और रही बात रिपोर्टिंग की तो वह कल भी घटिया थी। आज भी है, और रहेगी। आक थू ऐसी पात्रकारिकता को ऐसे लोगो की तारीफ़ करने वालो की।",1
शाहीन बाग में बुर्के वालियों का फिक्स रेट है दो टाइम का खाना और ₹500 इसीलिए तो यह अपने उन छोटे बच्चों को भी ले जा रहे हैं जिनको एन आर सी का फुल फॉर्म नहीं पता नाही सीए ए का यह केवल उन छोटे बच्चों को भी ₹500 मिल जाए इसलिए लेके जा रही हैं जय हिंद जय श्री राम,1
"राहुल गांधी को PM पद का उम्मीदवार बनाते ही मोदी जी की आधी जीत तय हो जाती है, सिर्फ दिल का साफ होना राजनीति के लिए काफी नहीं, भाषण की कला भी अच्छी होनी चाहिए, मोदी जी के झूठ के बावजूद लोग उन्हें पसंद करते हैं. कॉंग्रेस के लिए PM और अध्यक्ष पद पर Non-Gandhi एकमात्र विकल्प है.",0
"सीतापुर आप सांसद को पुलिस ने Sitapur में रोका, सीतापुर में भारी पुलिस बल मौजूद, खीरी से लखनऊ लौट रहे थे संजय सिंह, पूर्व विधायक की हत्या में शोक व्यक्त करने गए थे, ASP सीतापुर एमपी सिंह ने रोका. UPPolice uppinnews policemedianews",0
UttarPradesh : Agra के सिकंदरा इलाके में एक केमिकल फैक्ट्री में आग लगी। अब तक किसी के हताहत होने की सूचना नहीं है।,0
ये कमीनी जिस दिन मरेगी उस दिन full पार्टी,1
मुख्यमंत्री मनोहर लाल ने आज नए शैक्षणिक सत्र में स्नातक पाठ्यक्रमों में प्रवेश के लिए ऑनलाइन एडमिशन प्लेटफॉर्म लॉन्च किया। इस प्लेटफॉर्म से छात्र घर बैठे ही प्रवेश प्रक्रिया पूरी कर सकेंगे।,0
क्यों कोराना की आड़ में मानव अंग तस्करी भी हो रहा है?,0
"तेरे जैसे भड़वों को बस किसानों को उकसाने का काम ही आता है, अबे गंदी नाली की पैदाइश तुम लोग चाहो तो किसानों को आपस मे लड़वा कर अपना फ़ायदा तक उठा सकते हो। एक बात सुन ले मोदी जी है तभी ये देश आज बचा है तू मोदीजी के आगे कुछ भी नही है । साला सुअर की जात🖕🖕🖕🖕🖕🖕🖕🖕🖕🖕👿👿👿👿👿",1
स्वच्छ भारत-स्वस्थ भारत' के संकल्प के साथ SwachhSurvekshan2020 में विभिन्न श्रेणियों में पुरस्कृत उत्तर प्रदेश के 19 नगरीय निकायों को बधाई। यह परिणाम आदरणीय प्रधानमंत्री श्री जी की प्रेरणा से ही संभव हो सका है। उत्तरोत्तर प्रगति का यह क्रम सतत जारी रहेगा।,0
"तुम्हारी मर्दानगी किसी हीरोइन को धमकाने में नहीं, पालघर साधुओं के हत्यारों को पकड़ने में है.👍",1
बताईये ऐसे ऐसे कुत्तों को जनता कैसे चुनती है? जिसे हगने के लिए न घर न सड़क में फर्क महसूस होता है।ए कमीना टिकट ब्लैकर अपनी छिछोरापन से बाज नहीं आएगा।,1
और करो मन की बात डिसलाइक PUBG : ट्विटर और वेबसाइट अकाउंट Hacked,0
जिस प्रदेश का मुख्यमंत्री ही सुरक्षित नहीं है तो उस प्रदेश का क्या होगा,0
मेरे देश के हिन्दु बहुत निराले है। कुछ तो पक्के राम भक्त है और कुछ बाबर के साले है 🙏 जय श्री राम 🙏,1
कौन बक्लौल बोल रहा है भारत बन्द यहां तो पूरा बाजार खुला है गाडिया सरपट दौड रही है सूरज अपनी आभा भिखेर रहा है और नुक्कड़ पर चाय की प्याली के साथ शाहीन बाग़ का रेट भी फिक्स हो रहा है भारत बंद नहीं होगा भारत बंद नहीं होगा भारत कभी बंद नहीं होगा भाजपा,1
10 एजेंसियों को किसी भी कंप्यूटर की निगरानी और डाटा की जांच का अधिकार दिए जाने के खिलाफ दायर याचिकाओं पर सुप्रीम कोर्ट ने सुनवाई टाली। याचिकाओं में सरकार के आदेश को मनमाना बताया गया है। याचिकाकर्ताओं का कहना है कि सरकार निजता के मौलिक अधिकार का हनन कर रही है,0
पाकिस्तान चुनाव में सिर्फ लाहौर में 1000 ताबूत तैयार किये मतलब लाहौर में हजार लोग मरेंगे इसकी पूर्व तैयारी कर ली है और कुछ काँग्रेशि कहते है पाकिस्तान में भारत से अच्छा लोकतंत्र है कमीने,1
"शिक्षा नीति से जितना शिक्षक, अभिभावक जुड़े होंगे, छात्र जुड़े होंगे, उतना ही उसकी प्रासंगिकता और व्यापकता, दोनों ही बढ़ती है। देश के लाखों लोगों ने, शहर में रहने वाले, गांव में रहने वाले, शिक्षा क्षेत्र से जुड़े लोगों ने, इसके लिए अपना फीडबैक दिया था, अपने सुझाव दिए थे: PM",0
"हिमाचल प्रदेश में जहां गाड़ी चलाना मुश्किल माना जाता है, वहां एक महिला बस चलाकर कई बैरिकेड हटा रही हैं...",0
क्या आप अनुमान लगाने में बेहतर हैं? तो अनुमान लगाएं और इनामी राशि जीतें =====&gt; CLICK HERE 👇,0
"एससीओ बैठक के लिए आज रूस जाएंगे राजनाथ, चीन से वार्ता तय नहीं SCOmeeting rajnathsingh Indiarussia",0
..........और वह भारत का सबसे बड़ा कमीना है.,1
शिक्षक दिवस के अवसर पर मैं देश के सभी शिक्षकों का अभिनंदन करते हुए उन्हें अपनी शुभकामनाएँ देता हूँ।साथ ही भारत के पूर्व राष्ट्रपति डा. सर्वपल्ली राधाकृष्णन को उनकी जयंती के दिन स्मरण करते हुए नमन करता हूँ।,0
कोरोना की विभीषिका में सुरक्षा के दृष्टिगत आदरणीय PM श्री जी द्वारा समय से लिए गए निर्णयों से ही हमारे देश में स्थिति संतोषजनक है। इस आपदाकाल में आपकी सरकार ने आप सब के स्वास्थ्य की सुरक्षा के साथ-साथ आप सबकी सामाजिक व आर्थिक सुरक्षा भी सुनिश्चित की है। जय हिंद!,0
"अनुराग कश्यप ने शेयर किया बरेली के BJP विधायक की बेटी का वीडियो, कहा- इनकी मदद करें, इन्हें जान का खतरा है",0
"वाह वाह...!!! जवानों को शहीद भी कराया, और ज़मीन भी दे दिया और ये भी मान लिया कि चीन हमारे इलाके में नही घुसा था, चीन को कलीन चिट भी दिया अब आप ही बोलो चीन का नेता कौन?? नेता क्या कहूं, चीन का दलाल कौन??",1
JEEFailedPostponeNEET आंख और कान दोनों खोलकर देखो सरकार देश का भविष्य हो रहा बेवश और लाचार । अभी एग्जाम होने से गरीबों और गांव के विद्यार्थी परीक्षा नहीं दे पा रहे हैं बाढ़ के बारिश के कारण।,0
रूस ने वैक्सीन से जुड़ा डेटा भारत से साझा किया -प्रेस रिव्यू,0
महाराणा प्रताप के शासनकाल में घास की रोटी खाकर मुगलों के पास बहन बेटी भेजा था क्या आप भी मोदी के पास भेज रहे हो,1
भारत और रूस की नौसेनाएं बंगाल की खाड़ी में चार से पांच सितंबर के बीच बड़ा सैन्य अभ्यास करेंगी। IndiaRussia IndianNavy,0
हमें अपने कोरोना वॉरियर्स पर गर्व है जिन्होंने अपनी जान की बाज़ी लगाकर लोगों की सेवा की है। उन्हीं में से एक योद्धा हमारे सफ़ाई कर्मचारी राजू जी भी थे। आज उनके घर जाकर परिवार से मिला और ₹1 करोड़ की सहायता राशि दी। आशा है कि इससे उनके परिवार को मदद मिलेगी।,0
"ये रहा आईपीएल-2020 का शेड्यूल. देख लीजिए, आपकी फ़ेवरेट टीम का मैच किस-किस दिन है.",0
"Motorola One 5G है कंपनी का किफायती 5जी स्मार्टफोन, 6 कैमरे हैं इसमें",0
"डॉ. कफील खान पर से हटा NSA, इलाहाबाद HC ने दिया तुरंत रिहा करने का आदेश",0
"सोशल मीडिया पर सफल हो रहे छात्रों के आंदोलन, RRB NTPC , SSC , BSSC समेत कई भर्ती परीक्षाओं व रिजल्ट की तिथियां जारी ExamDatesOut",0
यह असम के डिटेंशन सेंटर का कच्चा चिट्ठा है क्या हिंदू क्या मुसलमान क्या सिख इसाई सब को जेल में ठूंसा जाएगा जो लोग घर में आराम फरमा रहे हैं कल उनके बीवी बच्चे जेलों में सड़ रहे होंगे! व मुस्लिम भाई सभी एक हो जाओ,1
सिख धर्म मानवता का रक्षक है ना कि जातिवादी मानसिकता का गुलाम!!,0
Kanpur में बीच सड़क पर लड़कियों ने एक-दूसरे को खूब पीटा| Poorab Paschim,0
जब तक PSUs और PSBs का निजीकरण होता रहेगा नौकरियां खत्म होती रहेगी। हमे पहले जड़ों को मजबूत करने के लिए संघर्ष करना होगा।,0
"बैडमिंटन प्लेयर ने इस ऐक्टर से की बर्थडे पर सगाई, देखें- तस्वीरें JwalaGutta VishnuVishal",0
ये कमीना बातें बड़ी बड़ी करता है मगर हरकत सड़क छाप भिखमंगे की है,1
"कुछ चमचे कह रहे हैं - राहुल गांधी इसीलिए विदेश गए हैं क्योंकि उनको ""GDP"" बढ़ाने वाला मशीन लाना है, जैसे आलू से सोना बनाने वाला मशीन लाए थे😂😂",1
"कोरोना काल में शेयर बाजारों में बढ़ी महिलाओं की भागीदारी, ज्यादातर फर्स्ट टाइम इन्वेस्टर via Coronavirus FD ShareMarket",0
ये लोग बारबार क्या कहते है कि पाकिस्तान मे दलितो को प्रताड़ित किया जाता है उनके खिलाफ बोलो कितने मूर्ख लोग है एक तो पाकिस्तान अब देश का हिस्सा नही है वो भी आपके पूर्वजो की करतूत के कारण वरना ईरान सीमा तक हमारा देश अखंड जंबूद्वीप(भारत)था जिनको आपके पूर्वज संभाल नही पाए जयभीम,1
रूस को हाथ पैर जोड़कर समझौता के लिए नाक रगड़ रही थी चीन से समझौता करा दो बेवकूफ भारतवासी को मत बना देश की नाक कटा दी अब तो इससे भी जीत बता देगी बेशर्मी की हद हो गई डोकलाम किसके कब्जे में है थोड़ा बताने की कष्ट करेंगी ऐसे ही रही तो गलवान घाटी भारत के हाथ से चली गई समझ लो,1
अबे साले सफाई देने की कोशिश मत कर तुम टुकड़ा गैंग के लोगों की असलियत देश जानता है तू घर में बैठे बैठे सच नही बोलेगा तेरे को रिमांड पर लेकर सच उगलवाना पड़ेगा,1
आज वरिष्ठ Adv प्रशांत भूषण उनके जंगपुरा कार्यालय पर मिला।उन्हें बधाई दिया कि वो आम आदमी के न्याय के लिए लड़ रहे हैं।लॉकडाउन में मज़दूरों की समस्या पर सप्रीम कोर्ट की लताड़ा था &amp; जो सही किया।न्याय पालिका दलित- पिछड़ा विरोधी भी है।उन्होंने सच कहा कि न्यायपालिका भ्रष्ट है ।,0
"विवादों में भट्ट परिवार: रणवीर शौरी ने महेश भट्ट के परिवार पर बोला हमला, कहा-पूजा भट्ट के साथ रिलेशनशिप में मुझे एब्यूज किया गया था RanvirShorey MaheshBhatt",0
"पहले नीले आकाश के लिए कोई दिवस नहीं मनाना पड़ता था; उद्योग, जनसंख्या, वाहन, कचरा बढ़ने से प्रदूषण भी बढ़ा: प्रकाश जावडेकर CleanAirForBlueSkies",0
मिलिए जामिया की महिला protester से इनके मा बाप इनको इस लूक मे देख यही सोचते होंगे काश की इसकी जगह हमने बकरी पैदा की होती JamiaMilia,1
बॉलीवुड में हो सकता है अनुराग जैसे और भी गंदे व कमीनी लोग हो इन लोगों की भी जांच हो और बॉलीवुड में से ऐसी गंदी गटर साफ हो अरे शर्म करो बॉलीवुड क्या-क्या करते हैं बॉलीवुड में धिक्कार है ऐसे लोगों पर ArrestAnuragkashyap,1
जब लोगों को पता चला कि इस अखबार में गांधी जी लिख रहे हैं तो लगभग ढाई हजार लोगों ने पहला संस्करण खरीदा और मुम्बई से अखबार के लिये ऑर्डर आने लगे।,0
भारत में कहां आई विशालकाय व्हेल शार्क?,0
भारत के संविधान और एक भारत पर ज्ञान देने वाले भाजपाई कहां चुप हैं ?,0
"अगर है किसी मे दम तो मेरी मूँछ का एक बाल भी उखाड़ के दिखा दे, सालों को घसीट घसीट के मारेंगे। साले गंदी मानसिकता वालो सुअर की औलाद😡😠👿 -बहुजन शेर सुनील अस्तेय जी",1
दिल्ली देश का पहला राज्य जहां रिकवरी रेट 90%,0
ProvidentFund को लेकर अगर आपकी कोई शिकायत है तो तुरंत होगा समाधान,0
ये विडियो 15/07/20 को रिकॉर्ड कि गई हैं। विडियो महावीर कैंसर संस्थान से संबंधित हैं।,0
"GreaterNoida 2 अंतर्राज्यीय गांजा तस्कर गिरफ्तार, ने MP से किया गिरफ्तार, एमपी पुलिस टीम के साथ मिलकर पकड़ा, 1727 किलो अवैध गांजा किया बरामद, बरामद गांजा की कीमत लगभग 8 करोड़। policemedianews",0
यूपी बोर्ड अब कक्षा 9 से 12 तक के छात्र-छात्राओं की करियर काउंसिलिंग भी करेगा। UttarPradesh,0
बही गंध अब तू सड़ांध क्यूँ तू अब नंगा नाच करे औकात थी जिसको दल्ले जितनी देखो साला raaj kare संजय सिंह गुंडा है,1
"उन्होंने कहा कि बाजार सुबह 09 बजे से रात्रि 09 बजे तक खुलें। अब मुख्यमंत्री जी ने आदेश दिए हैं कि प्रदेश में शनिवार को बंदी नहीं रहेगी। अब शनिवार को रात्रि 12 बजे से रविवार को रात्रि 12 बजे तक पूर्ण रूप से बंदी रहेगी: ACS, गृह व सूचना, श्री जी",0
"Breaking-कंगना को गृह मंत्रालय कंगना ने Yश्रेणी की सुरक्षा दी, कंगना ने धमकी मिलने का दावा किया था kangana Kanganaranaut",0
"ReportForSSR | CBI के सामने पिठानी का कबुलनामा, ‘दिशा की मौत से चिंता में डूब गए थे सुशांत, मुझे अपने कमरे में सोने को बोला’",0
देश का तिरंगा नीचे । भगवा झंडा तिरंगे से ऊपर । इस तस्वीर को देख कर आप खुद इनकी मानसिकता का अंदाज़ा लगा सकते है ।,1
"लॉकडाउन के बीच दिल्ली से जबरन उत्तर प्रदेश और बिहार के नागरिकों को भगा दिया जाता है। यह उत्तर प्रदेश ही था, जिसने तत्परता के साथ 48 घंटे के भीतर 3.5 से 4 लाख प्रदेशवासियों और बिहारवासियों को सुरक्षित उनके गांव या क्वारंटीन सेंटर तक पहुंचाया।",0
RCB के लिए बटलर को मांगने पर RajasthanRoyals ने एक फैन को दिया मजेदार जवाब,0
"पश्चिम बंगाल में फिर हुई भाजपा कार्यकर्ता की हत्या, पार्टी ने हत्या का आरोप TMC पर लगाया WestBengal",0
