text,annotation
" وحده بلا اخلاق اكيد ما عندك بي لهيك ما بتعرفي تحترمي بي الكل.
 من الاخر انتي ماما واحد بابا كتير",1
  يا ازارو يا تسترجل يا ترحل عيب عليك ال. بتعمله ده,1
عندما يقال يا شحاذ يظهر لك باسيل جبران,1
 #سخيفه_حقيرة_تافهه منبوذة بالمجتمع والحزب قاعد ع قلبك وموتي بغيظك .. هيدا الي قاهرك حزب الله حزب الله الله ياخدك #لبنان_ينتقض,1
بالرسمي مريض هههههههههههههههههههه عباد وصلت وقدمت وأحنا مزلنا ورا البلايك قدام البلايك ههههههههههه,0
 : يا رب... يا حي يا قيوم<>إن كان أحداً ممن نحب أو يحبنا<>أو من المسلمين <>يملكه الضيق فـفرج ضيقه وأكشف غمه وهمه وأقض دينه<>ومن كان ي…,0
مالذي قدمته ايران للعراق غير الخراب والدمار والمخدرات والمزابل بينما الخليج دفع المليارات في مؤتمر اعاده اعمار العراق وايران مادفعت ولافلس ومع هذا تجد العراقيين يشتمونا !! ايران تدمر والخليج يبني ,1
  تحية للمذيعة على المهنية و الاعصاب الرايقة و يريت هل الشباب الثوار يخففوا الدوز شوي شكلن… ://./1,0
مواطن ينتظر خيرا الاحزاب اليسارية تحارب القرآن ويصوت يعرض طبيب الامراض العقلية لحزب سياسي يعادي دينك يفكر مصلحتك والله يتورع محوك وجه الارض ليتخلص الفرصة,1
عيب ضهرك مسطك شد بلادك وسكر فمك,1
تفاها تفاعل اسىئلة نصف تعني شيئ للتوانسة,0
البدو يقلي مو طائفية خريان عليه ,1
سعد بقير لسه مسجل جولين احسن من بعض صواريييخ،شايف يا ناصر يا ماهر يابن المتناكة,1
اااه يا   يا نجسة يا نجسة يا نجسة.,1
هذا ردي له نعم انا سعودي وكلي فخر راسي فوق أنتم ما قهركم وداعس على روس…,1
هذوك الحمير يسبو ربي يقطع لسانهم,1
حلوة أنا أكتر واحد بنتقد صهر العهد بس انتي يا أمية يلي مش قارية جريدة بحياتك ممنوع تنتقدي ، ولك تضرب يا هبيلة ولك مين مفكر حالك بمنطقك رح ينرد عليك أنت شقفة مهرج وخريج برنامج مع غرور وهيدي بداية النهاية ريس القصة مش بل الشهادات القصة ب,1
تخيل انو مافي زول بفكر او فكر او حيفكر انو حيفكر فيك اساساً يا منبوذ يا وحيد و يا بائس يا انا التاني,1
والصرماية حسن نصر الله هو محور التسامح و السلام با طبل ؟؟؟؟,1
لطفي لابس تريكو الفلفل تقول يخدم فالشريكة الهريسة,1
دائما علماء البلاط يرددون جملة للخروج الحاكم ابدى الحاكم كفرا صريحا فاين يحصل تونس آن الاوان لخلع الداعر المدعو رئيس,1
 : لازم تراعو مشاعر الناس اللى بمليون مود فـ الدقيقه اللى يا بتتكلم كتير يا بتسكت خالص اللى ممكن يومهم يتقفل بكلمه اللى اقل حاج…,0
انحطاط الدرجة منعرف بالباهي الراجل لمفلفل هذاك قبيح,1
مرجع كبير منو هوي يا تيس,1
جبران عفلق، حبش الخ على الطريق,1
يا غند يا كل الدلع يا مكس من بدو وحضر🎻✨. ,1
والله لو في دوله ما تركتك انت ورئيسك,1
كفايه علوقيه يا اتش<>كفايه علوقيه يا اتش<>كفايه علوقيه يا اتش<>كفايه علوقيه يا اتش<>كفايه علوقيه يا اتش<>كفايه علوقيه يا اتش,1
الظاهر الجزيره بطلت تعطيك مصاري تتنبح كالعاده,1
أن ننسى لا ننسى شهداء الدامور ال الذين سقطوا…,0
 لي ما بنزلي انت يا #ديما_الوطية يا بنت الحرام,1
37329144  _ اوعك انتبهي عحالك من القوة يجيكي إسهال ://./2295,1
انو الواحد بيحكيك بل الشرق بترد بل الغرب ، هيدا شعار انتخابي يا روح امك بيحمي لبنان الرئيس القوي وجيشو الوطني لي ولائو للبنان بس,1
أوعوا تكونوا أول من يبطل تصفيق 😂😂😂 ,0
 : ورجعت الصداره لزعيمها <>يا رب تمم يا رب تمم يا رب تمم,0
هلق شو على مين انضغط منشان تشكيل الحكومة,0
"_8  انتقدته فقاموا عليها
يقولون هو ليس مشارك مع الاحزاب اللي ضيعت البلد بالوقت اللي هو اصل البلا كله",1
شخسعد يا عمي ريحنا من قرفك,1
"   و انتي وقحة و وحقيرة و بتسوي صرماية لو مش عارفة هيدا زوجها للواطية
فكرتك عالم طلعتي طرطورة",1
لكل دوله رجالها الا وئام وهاب فهو للامارات وايران معا,1
 _ يخرب عقلك ما اشنعك �����,1
المجرمة هلكت الطب تونس يقع محاسبتها اقرب وقت,1
انو هالزلمة الأستاذ جن بلاط مش عارف حالو شو بدو طيب حدا يعلمو ع شي شغلة يلتهي فيها ويفلقنا بريحة طيبة يا قرد,1
 يا ابن لحرام يا بوق بشار يا سرمايه يا مفتن.. اهل لجبل ما الن منيه انن ستقبلو اهلن من لجنوب لحبيب.. يا ابن لحرام نص اصحابي شيعا من لجنوب من بعد حرب تموز.. يا ابن لحرام يا بوق بشار ما تكسرت سيارات لشيعه غير بسوريا حد مقام ست زينب.,1
 يا قلبك القاسي يا عز .... يعني الدبه ما تتابعك يا اخي الدبه دمهم خفيف,1
 يا العربي يا قناة العهر ذابحكم اردوغان موتو بقيظكم يا سفله,1
نتمنى من فخامة الرئيس متابعه هذه القضية ف عماد عثمان مجرم,1
الإمارات اكبر خونة معروفة هي ، بس باقي العرب مو انظم كمان كلو بافا بعضو ,1
يارب في وقت السحر أدعوك يا قدر يا مقتدر إن تأخذ لي حقي من كل ظالم ظلمني اللهم انتقم من كل ظالم ظلمني اللهم ابتليهم بكل شيئ في حياتهم بصحتهم وأعمارهم اللهم احشره يوم القيامه اعمه ... اللهم آمين,0
عبر عن رأي الدرهم و الريال,0
اول مشفته جيتي ع بالي هاي فكره مشايفته قبل احلا شي الالوان الدمجيه انتي بالرسم Zeina Osama ,0
يا قلبك الكذاب يا عذرك التافه .,1
من سخرية القدر يا إخوة يا أعزاء أن كلاب أمريكا الفجار بالخليج دخلوا في عدوان وحرب إبادة على أطفال #اليمن بحجة #إيران وأحرقوا وقتلوا وفجروا بالبشر والحجر، وقبل أيام ساعدوا نفاقًا ضحايا الفيضانات بإيران لكي يوصلوا رسالة للعالم أنهم لا يفجرون بالخصومة..,1
يلّي بدّو يجيب سيرة الوزير جبران باسيل بالعاطل بدّو يسمع كلام أوسخ من أعمال حركة أمل,1
مجرد قرار لتضليل الراي العام الميراث مراهش حالة حالات المراة تورث الرجل بتطبيق القرار السبب,1
فيقو لعماركم مثواكم النار وبيس لمصير,1
اه يا معرضين يا ولاد المت.... #اطمن_انت_مش_لوحدك ,1
 : #الاتحاد_النصر <>اووه يا اتي يا موج البحر 💛🖤<>توقعاتكم للنتيجة !,0
 ياريت يا دكتور ايمن يا اخي و حبيبي في الله<>تفوّق قيادات، الاخوان و تقولهم كفاية كدة حرام عليكم <>الناس ادمرت بكل ما تحمله الكلمة من معني<>نفسيا و ماديا و عضويا ووووووو، الخ<>قولهم يتحدوا و يكونوا البادئين بالدعوة لوحدة كل الصفوف<>و ا,0
 و أنت طيب يا مفرح يا قدوه يا صاحب الدكاتره ❤❤😂,0
صحيح كلامها برا ڨول لعامل يومي اخطب مريم مامي يصرفڨك بكف واني,1
 ما تجربي تركبي الموجة هلق، معروف تاريخك مع الوزراء والنواب والسلطة الحاكمة. متلك متل مرسال غانم #اعلامية_البلاط,1
شعب جاهل وحكام فاسقين كلاب إمريكى والصهاينة,1
يا عيني يا عيني يا كابيتانو قاعد تلعب لحالك بالدفاع,0
قناة الدحيح اكتر قناة بحبها ❤❤😍 ,0
الفضيحة اليومية مع معالي الوزير جبران باسيل صاحب الصفقات بالملايين ، البلد بموت جوعا و معاليه عمولته مليون دولار…,1
سوال غبي لانو معروف في بلادنا العربية وبالأخص هون اللعبة لا بطعمي خيز ولا بتخليك تجمع مهر رونالدو ولا ميسي انطزو من بطن أمهاتهم في بلد بعشق الكرة وبلد في آحترام لحقوق الانسان هون عنا لا حقوق وإذا عندك موهبة بفضحو عرضها تدخل في سبات عميق ,1
بالله تتمنيك قالو محايد اخترتهم بطريقة عشوائية العباد الوحيدة جبتها القانون وليت تحاور يقولو وقتو الاخرين مخالهم يحكيو بدون سؤال يوري تناقضهم ملخر تونس دولة اسلامية,1
ونجومو وقمرو.. قمرو وسهرو.. وانت وأنا يا حبيبي أنا يا حياتي أنا.. ,0
أجل واحد بيرفض كذب الكفار والتاني بيرفض كذب الإمبريالية,1
البيوت الحمرا بل المرجة ، والجامع اشرف وأطهر منك,1
 : اللهم يا مفرج الهموم يا مدبر السماء والأرض يا لطيف يا رؤوف يا ارحم الراحمين يا شافي يا معافي اللهم أشفي عمتي زينب من مرضها وفر…,0
  الله يشلا ويذلا ويطول عمرا #ديما_الواطية,1
ليك يا وئام وهاب سماع شو بدي قلك كل يوم عم تحكي على دولة لكانت للغرب أو للشرق وهني مع بعضهون بألف خير ب…,1
قدمت للفن تونسي والعالمي القحب العهر والانحطاط الخلقي ارخس عبدة الكون خامجة حقيرة,1
 برافووووو عم تحرضي عالجيش مشالله شو فهماني وواعيي بس تفه,1
@User.IDX اطمن #الطريق للقدس يبدء الان#باجتثاث جماعه الاخوان الخونه كلاب الصليبيه <url> ,1
اكيد قابظ شي مبلغ مرتب لسكت,1
بهييم اختي كذاب رأوه فلوس نعرفوه,1
ههههه كبير وراشد بلي نكرهو بعضانا نهضر الشلايك هاذو ومقلتش متقولنيش حاجا مقلتهاش,1
 انت لي واطية يا حقيرة يا وقحة. انضبي احسنلك,1
 اسمها صحیفة  مش صفيحة يا جاهلة ...,1
وعلاه تونس البرامج الفسق والفجور البرامج تاشطيح ولهي غيب الاسلام تشوف حوايج هذم هذاك سامي الفهري اكبر خبيث عرف تاريخ ربي يهدي ماخلق,1
أكبر يابارك أخ يابارك أخي كلمة حق شيوخ البترودولار شيوخ السلاطين بارك أخوك الجزائر نسأل يكثر أمثالك,0
 الحمد لله ع سلامتك نوال أنت مثال  المرأة الشجاعة الجريئة يعطيك الف عافيه,0
افتخر قالو عقبة نافع احتل تونس قلتو يفعلها معظم جيشه الامازيغ واذا قالو عقبة فتح اسبانيا قلتو معظم الجيوش العرب حقيقة تلاعب كبير بالالفاظ لخدمة القومية العربية سواء الخطاب الرسمي الشعبي,1
يا محلا عذاب الغرب من عذاب ايران وما تفعله من عذاب وتنكيل وتجويع وانحطاط اخلاقي لاهل العراق الابي,1
هههخ غزلتني مافهمتش شمدخلها الموضوع تتنطر وحدها وتنافق هههه,1
@User.IDX ماحد درا عنكم ياصعاليك تميم ... نهايتكم مشردين في دول العالم .. والبغدادي حقود تارك عدو وطنه اللدود ويتهجم على السعودية ونضامها . ,1
جبران باسيل كم جميلٌ مثلاً ان نخرجَ على شعوبنا، بسكّة حديد تربط بلداننا، بخط غازٍ يأخذ غاز لبنان الى العراق ونفط العراق الى ل…,0
ابت الحقارة ان تفارق اهلها .. ان الحقارة للحقير وسامُ فعلاً ، و انذل منك لم ترى عيني قط .. واقذر منكم لم تلد النساءِ لحكام الخليج ..... ولكو لو راضعين من ثدي صهيونيه ما بتكونوا بالدناءه هاي ... اعوذ بالله .. الجاهل و الساذج و الخاين ، بس هو الي واقف مع ال سعود و الامارات .. ما في عقل ! فكروا شوي .. شغلوا هالطنجره من خيانتكم و قذارتكم بلشت احب ايران .. اقذر من هيك حال وصلوه العرب ما في .. عبيد امريكا ,1
  مناطق غالبيه مسلمه ليست شيعيه ولا دين آخر ! فلم يسمحوا لهم بالتعبير عن رأيهم؟,1
3   المهم ان الثورة اجتماعية والمعيشية تجمعنا ونركز على هيدي المواضيع ..,0
 ما انت مشبوهة يا يمنى، يعني عم بتاكدي الموضوع,1
@User.IDX فلتموتوا غيظا يا ذباب الالكتروني حق الامارات و السعودية انتو و معلمينكم الدب الداشر و شيطان العرب ,1
ايش الاكل الحلو ذا ياسُميه تسلم يدك ياعسل ياقشطه ياحلوه ياسُكره يا طباخه يا فنانه يا كل شي💛.,0
شهر قالت تونس مافيها رجال طلعت وباقي دافعوا رد نقول ضربهاراجل سيد رجال شوفها قدامي نمسح قاعة نظف شارع اوكي عرض ليا طريق ههههههههههه والله العظيم ضربها راجل سيد رجال,1
 ويمكن العالم ما بدها يياكي كمان !! عم تلاحظي نسبة الكره إلك أديش صارت ؟ أكيد اكتر من شيكاتك اللي ناطرة رياض سلامة يصرفها ..,1
الله يلعن كل من دمر لبنان وداس ع رقاب اللبنانيين إبتداءً بإسرائيل أبو عمار ناصر حافظ معمر صدام الخميني…,1
@User.IDX اهتم ببلدك اولا ولاتدخل خشمك بامور وطنا. لذي الدرجة الحقد والكراهية والتدخل اللاواعي بالمملكة هجوم من كل مكان ليه عشان قوتها سواءاً سياسياًاقتصاديا عسكرياتجاريا دام عزك ياوطنا والله يحفظ ملكنا وولي عهده والشعب ,0
 لبنان صغيرة للدرجة المتظاهرين يسمحو للرقاصه باب المسجد � ://./881,1
 مابتشوفي ابعد  من انفك يا شرشوحة,1
@User.IDX 😂😂😂 جرذان ، لم يعد يخفى على أحد ما يفعله من أشباه الحثالة و تصريحاتهم و صدها ,1
قاعدين الحيوانات تهدرو لبنات روحو شيوخة وطيحو حيواوات,1
@User.IDX #الجزيرة_منبر_الكذب والنفاق والشقاق بين الشعوب العربية. فاحذروهم فانهم تتار جدد وحلفاء مجوس ايران ,1
" ان لم يكن لك حاقدين فأنت انسان فاشل
الله يقويكي يا ديما
اعلامية حرة�",1
 الله يا حلوه الحلوات يا بلدى 🇪🇬,0
هيدا العلم صار مماسح للصرامي انت عايشه بكوكب تاني حالتك بالويل الشهره مش هيك وحياتك لما بتك…,1
كم من مليارات في ذمتهم ؟,0
تربحهم دخلوها البلاد حيط مزال بالله ميصليش يسكر ظد الشي معجبهمش القران يجيبو احكام,1
رجال تونس اعطيوتو المراة حقها اصبحت تتطاول اخ الجزائر,1
تونسية حرة أفتخر عيار جاية العار حبوسات التونس معبية بالخلايق ماجر عيارقطاع طرق فساد جاهلين تلقاهم تلقى الفقر التخلف التجوبير,1
 عطيهن من دمك السميك يا عاهرة,1
 منرجع منقلك بتنقبري بتقولي سماحة السيد,1
هدوء استغل اخطاء خصمك تكفى يا نصر فز تكفى ان العاهرات سيرقصون على سقوطك تكفى يا نصر تكفى يا نصر تكفى #الاتحاد_النصر,1
 ما حدا غيركن عم بيعلم الشعب على قلة الاخلاق,1
 : َ<>تأمّل ..<>َ<>يا حي يا قيوم وفِّقني ؛ يا كريم أكرمني ؛ يا رزّاق ارزقني ؛ يا رحمن ارحمني ؛ يا ذا الجلال والإكرام أسعدني .…,0
مسكينة المسخرة مايا تحساب العباد تحبها,1
والله كرهتنا برامج تسعيا لاصقة لتصقة كرهتنا فرجا,1
يخرب بيتك ذو ذكي من أي حظيرة حيوانات فلت هذا البغل؟؟؟,1
ما اجحش منك إلّا لي عاملّك,1
سينهار اكثر وأكثر لطالما نموذج وئام وهام موجود في مجتمعنا,0
 #قدح_وجم - القط بيحب خناقه<>- قط بسبع أرواح<>- إن غاب يا قط إلعب يا فأر<>- زى القطط تأكل و,0
"961  صح قال العهد
وترك موضوع الحكومة للحريري",0
 هو في زيك يا عاقل انت يا جميل 😂♥️♥️,0
شكرًا على طول بالك يا اخ نزار وأنك مش عّم تاخود الأمور بشكل شخصي,0
انت كون زلمي بالاول او رجال او شي نوع من جنس ادام وما تتخبا بحساب وهمي رجاع تعا بهور وقلل اخلاق,1
 صحتين يا تافهه فرحتلك من كل قلبي ���,1
يتيم المجد يدفع لكم ملياردولار واخرتها تحطون صورته وتكتبون تميم العنز مالكم حل اخذتم الفل…,1
ولنا أيضاً مهارة تجميل الواقع الزبالة، مثلاً صور شوارع دمشق معالجة بالألوان والفلاتر والإضائة بشكل مبالغ فيه، لدرجة لا تحاكي…,0
 بس يا ماما بس يا حبيبتى 😂😂,0
لا تفرد ولا إلغاء نعم لتحرير الطائفة من براثم الاستبداد,0
برااافو ولد بلادي عيااري صنديد رااجل معللم تونسية اولاد عيار عيارية افتخر,0
تفاهات كراوك تبارك لصاحب قناة التاسعة يجيب لبلاد جايبلي كراوك,1
انا فينيقي عبارة تشبه في بلاهتها لو ان احدهم في المستقبل البعيد قال انا ليڤانتيني ، إنّو يا حمار الكلمة اللي كان يستعملها الاوروبي للدلالة ع منطقة واسعة كيف أخدتها انت كمعرّف اثني، عالقليلة استعمل العبارة اللي كان يستعملها اسلافك,1
المـهــاجـرة هههههه شعب تركي يصومون كذاب علمانيين مسلمين هههههههه شعب تونسي منيوك تركيا أجواء رمضان كثير حلوا,1
@User.IDX تسير إلى خروج المرتزقة من قطر صاغرين. ,0
 : جزمهم ليكم يا كلاااب يا بوابين #جزمة_ضاضا_للزملكاويه ,1
بشير مكنتش نحبك واليوم حبيتك برتلي قلبي يعطيك الصحۃ,0
أيش من حقوق المراه اليمنيه اللي تشتي تنادي بها؟!الحمدلله آخذين حقنا وبزياده،،،وصلت المرأه اليمنيه لكل المجالات وماحد منعها تشتغل اللي تشتيهبس ياشطوره في حدود عاداتنا وتقاليدنا وديننا ،،،وراضيات ولله الحمدبس اذا كانت الحقوق عندش ان الواحده تتعرى مثلش فشكرا ،،،اتطوري لوحدش!!!!!!! ,1
الحين انتي يا وحده من الثنتين يا قصيميه يا مصرية يا الدبه البيضاء — تحريات ك***** ,1
هيك قمة بدها هيك مستويات من الحضور,0
يااخي اختك رحمها شاء جنة الفردوس الاعلي وتذكوا ياابناء الاسلام عرض هاته الحياة الدنيا زائل العاقبة للمتقين معادلة اثبتها العلم ستعيش تعيش العذاب والحرمان داءما يبعث,0
الآخر امرأة مثلها وراها كثير الأسرار المعروف دورها نشر الرذيلة أعتقد زرعها داخل المجتمع البرجوازي والرياضي وراها مخابرات ومحمية بالجنسية البريطانية بنت والأيام ستثبت كلامي ممسطها ميلدها ومركها خييييييت,1
وهاب ل المشنوق الذي يستقوي على الصغار ويهاب الكبار يكون رعديداً …,1
 وه يا دلبي يا ناس ماشاء الله💛,0
  معاد يمديك تغيرين الموضوع هههههههههههههههههههههههههههههههههه يا سلقه يا حمير 🦓 طبعا بدري عليك تفهمين وش قصدي 💦الخلا,1
 انو عم تضحكو على عقول العالم حاطين بنت عمرها لا يتجاوز ١٠ سنوان عم تفول ممولة؟؟؟,1
ولد عواطف قلو اعطي الفلوس لدار الايتام وصل الخبر صحيح,0
نحتاج لوعي جديد خال من الايجو والانا وكل مسميات النفس الذائفة,0
احيانا اخجل ان اقول انني عربية 😭 ,0
بغض النظر قلة رجولية الضرب والعنف ضعف لراجل وللا امرأة الدين تشمت أخيك يعينه ويبتليك,1
   انتي روحي اقلي مقالي احسنلك من هالشغلة اللي مش الك,0
عزيزي تخلص جهلك مسيحيتك حر موضوع تعليقي والمغرب جزء الشرق الاوسط ذكيا لنظرت لمعنى اسم المغرب,1
روح نيك امك واختك ومرتك ووالديك,1
مجدب اظيف السبسي يغير القران حرفه يمكنك تتاكدي افتح كتب القران تجدنه حاله هكذا سيظل الابد قانون مدني يتماشي الدستور المدني للبلاد,1
شعب جاهل القران يفضل المراة الرجل الميراث,1
 : ذكرياتى يا ذكرياتى يا انا منك يا ذكرياتى<>انتى كل حياتى واكتر من حياتى<>انتى احلى همسه بتواسى آهاتى<>كل ما افتكرك بشوف حبى ا…,0
خير العهر والزنا والفسق والفجور لله الراجعون,1
 استحي على دمك ،يا عيب الشوم على اخلاقك القذرة. الجيش بامرة الرئيس والاوادم وبس,1
والله انك مبدع من يوم م فتحت باب اليوتيوب حقيقي مكانك مو هنا استمر ف صعودك' احوووبك بالزاف ❤️ ,0
والامن متفلت، والمحاكم نهشها الفساد، ورجال الدولة خيرهم للخارج، والتلوث باعلى درجاته,1
 طعمرك لحقتي تنطي عند السيسي طولي بالك يا انشراح الي جاي أعظم من الي راح روقي يا واطية,1
_ _ و قال شو اسمعو عم يهتفو ضد السيد ��‍♀️��‍♀️��‍♀️ الهبلة مش فهماني انو هني ذاتهم الي ضد السيد بع… ://./,1
قال الفصعون بدو يفطر بالقدس لك يا عمو خلينا نفطر ب حلب بالاول بعدين نتحاكى,0
امال استناه من عندك يا لئيم ,1
عماد عثمان رمز الفساد وكل مين عم يشد عاايدوا,1
إحنا لازم نسيبهم يفرحوا حقهم....<>بس أحب افكرك أنك تالت الدوري الاسباني...<>و قدامك إن شاء الله سنتين في افريقيا هتفضل تلعب في الكنفدرالية اللي هي طبعاً اقوي بطولة افريقية... وطبعاً مبروك الفوز الحلال..مبروك يا بيضة يا جربوعة يا حصالة 🤘😉<>#الزمالك_حسنيه_اغادير,0
حلل الاجتهاد القرآن الدين تتغير الأحكام الشرعية الأوضاع الظروف المطروحة حالة معينة وضع الحكم الرجل قديما مسؤولا بيت المرأة تخرج العمل مسؤولة مصاريف معينة,0
  ايش دخل المبايعة والسمع والطاعة يا هطف يا ثور الله في ارضة😏,1
 ايه خلي الشباب الطيبة المهذبة المشاغبة يفتحلون الطرقات وإلا رح يضطروا يعتصموا بالمطار,1
الانسانة كذابة وتحب تعمل مكان الاسئلة تافهة منشط تافه رأيي خوكم دزاير,1
 ما بقى تحرضي يا ... ه.ب.ي.ل.ة.,1
 الأرض الي بدوسيها بتنجسيها بكلةبساطة منكرهك �,1
اذا هالمرة بتقولولنا انو رجعت قصة تشكيل الحكومة للمربع الأول، رح نقلكن أختكن ع إخت هاللعبة ما بقى بدنا نلعب,1
 ده إحنا حاجه فظيعه يا شيخه يا ساتر علينا 🤣🤣🤣,0
ومتل كل مرة السبب في النهاية يكون وراءه نفس الطاقم السياسي,1
الناس الي تتكلم عليهم ياعمر فلحلقه وقلة عنهم فاشلين ،،،أنتا ما وصلت نص مستواهم يا فاشل وجالس تتلصق فيهم ,1
قهركم محمد صلى وسلم وقهركم الاسلام الحقد قتلكم بصح ماعندك ماتعملوا الاسلام باقي يرث الارض موتو بغيضكم,1
اكرهه المنافقين يا عمر حسين. ,1
" نصرالله تاج راسنا والشمس طالعة رالناس قاشعة مين هو الفاسد مش ناطر وحدة فاسدة ومرتزقة مثلك تنعتوا بالفساد
 وحدة غبية روحي انضبي",1
قلتلك ألف مرة إنو تفكر قبل ما تحكي أو تتصرف أو تلعب بالنار العقاب لوهاب وهاب قاتل ابو دياب,1
ولله محدا مريض نفسي الا انتو ياطيزي .. اصلا هذول هما لي فهمانين اللعبة صح لان العالم مثل الغابة البقاء فيه للاقوى ,1
نذالة بذاءة الحديث نذالة بذاءة عفونة الفكر الحداثة حقوق المرأة تطبق تونس أحب أحب كره كره ماعجبوش يمشي لأفغانستان الصومال يطبق الشريعة,1
تحب توصل ولد القحبه جيت راجل ماتسبش ماتستفزش المسلمين عايشين البلاد واذا راجل اخرج للشارع سب مجرد مريض نفساني همك الوحيد سب الاسلام فارغ شغل,1
نص اللبنانيي من رأيي انتِ يا رمز الغبا ههههههه,1
شيلللللل للفهم بس ما قلتلنا انت عمين محسوب عل عاهرات او السياسيين,1
 هتعملي ايه يا فرخه يا مخططه النهارده. انا عني نفسي عيزاكوا تفوزوا. يارب يفوزوا يارب يفوزا,1
"  وفعلا  مأسات لبنان ومشاكله كله بسبب حزب الله 
عامل دولة داخل الدولة ....
الله  يخزيه",1
خليه عم ينبح الرئيس سعد الحريري مطنشو,1
بري نعن بوك بو جاب زك أمك جات تبرر موقف الوزارة تفييييه,1
اللهم صفي قلوبنا واغسل ذنوبنا واستر عيوبنا وزكي نفوسنا <>اللهم اجعلنا ممن طاب ذكرهم وحسنت سيرتهم واستمر أجرهم في حياتهم وبعد موتهم<>اللهم يا ودود يا ودود أسألك لي ولاحبتي لذة السجود ودعاء غير مردود وفرج ورحمة منك يامعبود وابعد عني وعنهم البلاء 💕,0
 انا ضد الاسفاف والتناول الشخصي وضد فائض القوه وعدم سماع مطالب الناس.ووجعها والرد على الغضب بالعنف والقوه وصم الاذان ِ,0
بلي نقلعو الصوم اعلمو جهلاء ملحدين المسيحيين اليهود يصومو الأوربيين يصومون الصوم مليح للصحة,1
أين الثرية من الثرى واين العفيسة من الذرة ، بشرفك خلي الشرف على جنب ، شرشفك منشور على سطوح…,1
نعطيهالكم ملخر شعب تونسي جزايري حكومتكم تلتي تنسيكم وضع راهن الاقتصادي وباش ينهبوا دراهمكم ونتم لاتيين بالميراث ولاتيين بتمنييك ولاتيين بالعريانة يسموها مهم جزاير كرهنا لعلمانية اغتصاب وقتل اطفال ولحبس نفع وشعب بغى الاعدام القصاص كمسلميين يخطينا نضيعوا,1
يبدو ردك أنك قذر ونتن أجيبك مرة أخرى,1
 انت الشمس ...الوطاويط لا تحب الشمس ...تعشق الظلام,1
وانا بقترح تروح عند حكيم بيطري لان الظاهر انك موجوع كتير,0
يا نجس يا ابن الوسخه يا كهربا,1
اقترح انك تاكل شي صحن خرى افضل ما تسمعنا تويتاتك,1
_    هي وحده عميله صغيرة بتروح دعوسة,1
ما في غيرك بدو بهدلة يا وسخ,1
_ انا ميهمنيش شكل الراجل اللي هرتبط بيه يا ميمى..<>= انتى بت جدعة و اصيلة اقسم بالله _ انا هيمنى الاوبايج المونى الفلوس و بس..<>= اه يا بنت اللظيظة يا وسخة...<>😱😱🙈😂😂😂😂✔<> #زعيم_تويتر_120,1
وئام وهاب عميل مأجور عند نظام الاسد انت ومن معك طائفة الموحدين براء منك ومن افعالك بدي قلك شي وخليهم بر…,1
أقول أكل تبن بس يا لوليا,0
 حلمك ما رح يتحقق يا خاينة,1
قناع انزل للشارع التونسي بالوسط والجنوب تشوف الرد الصحيح والاغلبيه الرفض التعدي الدين الاسلامي حكومه منافقه تطبق اجندات غربيه,1
" اولاً إنتي مين معترف فيكي إنك من الشعب؟!
النجاسه بعيدة عن الطاهرة( وأنتي) مدنسة",1
 اخت ديما ذكري السيد أبو رميا عن الجمع بين الوزارة والنيابة هيدا الوعد مثل عن كل اقوالهم صح,0
 الله يحميكي وربي انو خايفين عليكي ربي معاكي ويحميكي ويحمي الكادر الي معاكي,0
تصدق المغرور بالعلمانية فتصفح منشورات أصدقائك العلمانيين والملاحدة,1
 لا عنجد انك جدبه وليه هبله لتكوني مصدقه عنجد انو هيدي ثوره لتقلب النظام يا هبول ما تعلمتي من فوار سوريا!… ://./58,1
نوفل ورتاني مستهالك مخدرات مروج مخدرات زامل ميبون تونسي انسل بلاد,1
@User.IDX قال مرسى كان عارف بالانقلاب انقلاب فى عنكم وعين اللى خلفوكم مش ح يبطلوا كذب ونفاق ياولاد ستين فى سبعين ,1
فيديو وزير الخارجية اللبناني جبران باسيل أمير قطر كسر حصار قطر في بادرة لكسر الحصار على القمة العربية الاقتصادي…,0
 لا تخافي ما حدا رح ياكلك,0
هدا راجل فتونس والله تصحبت مراة,0
بدلوه العنوان مريم صحيح زوز صغار مستحيل تعرس وهكاكة النجمو نصدقو,0
@User.IDX مرتزقة قناة الخبث والخبائث هذه مظاهرة ضد إعادة الإنتخابات لم نراها على شاشة الرأي والرأي الأخر <url> ,1
يا من فُتنت بهِ يا أحسن الناس,0
كمان خطر عبالي سؤال لحضرتك، وين صارت صرمايتك ؟ قصدي المحكمة الدولية,1
 والله يا جسيكا يا عالم ايش ينتظركم من عناء مع هالزمره الفاسده,1
مساواه الميراث والقرآن اوضح ذالك تريدون انكار القران,1
@User.IDX الله يثبته ويكثر من امثاله _خل تطبيق الشريعة الإسلامية غلط !! من هم المثليين مجموعه من الشواذ معترضين على حاكم بروناي!! ,1
" ديما. انت احقر الناس 
انت وحدة بلا تربايه انت والي معك والي بحبك يا واطية",1
@User.IDX الامارات نفت هذا الشيء لكن الكذب لديكم صفة ,1
الخكومة التونسية محقة طرحها الميراث اعتبره جاء القران الكريم ببساطة شديدة يوجد رجال تونس مند صغير اسمع تونس المراة المتحكمة دكور تونس الحمير يعملوا يجيبو لفلوس لنساءهم خلاص لعادا اقول للتونسيات مبروك القانون عاهرات دكور تونس فالويل اشباه الرجال,1
