text,annotation
"Die Regierung aus Union &amp; SPD hat jahrelang Mist gebaut und uns beim Thema #uploadfilter respektlos behandelt, belogen und sie haben sich in zahlreichen Skandalen verwickelt. Jetzt, wo Wahlkampf ist, merken sie plötzlich, dass sie auch mal produktiv werden müssen. #NieMehrCDUCSU",1
 ich habe so einen guten Optiker. Vielleicht lasse ich die Brille dann weg.,0
   Das Heer ehemaliger Soldaten die im Kalten Krieg gekämpft haben. Ist jederzeit in der Lage diese Regierung zu stürzen.,1
Heute demonstrieren der Bayerischer Flüchtlingsrat u.a. um 19 Uhr am Flughafen München gegen Abschiebungenn nach #Afghanistan.,1
"hier mal bissel lesestoff, was so getrieben wurde.... blut in urin mischen lassen, um in der warteliste nach oben zu gehen.... und andere kleinigkeiten beim nach unter scrollen, wo weitere artikel zu finden sind: https://www.sueddeutsche.de/muenchen/organspende-skandal-transplantations-arzt-laesst-aemter-ruhen-1.1699296",1
"      Was sollen wir denn mit den widerlichen Nazis zu tun haben? #PropagandaOpfer Die explodierende Islamisierung in Deutschland ist doch wohl unübersehbar. 

Ein Großteil der Gewalt gegen Juden in Deutschland, erfolgt übrigens von Moslems, falls auch dies Ihnen unbekannt sein sollte.",1
" So ist es. In Zeiten, in denen sogenannte Querdenker gemeinsam mit Rechtsradikalen versuchen, das Parlament zu stürmen, von Ermächtigungsgesetz und Wegnahme/Raub der Grundrechte faseln und sich gewaltsam gegen die freiheitliche Grundordnung stellen, sind präzise Begriffe wichtig.",1
"Ob ihr nicht ganz dicht seid?
Aus dem Elfenbeinturm heraus süffisant Säure kippen. Deutsche Schauspieler und ihr geistiger Verfall.

#allesdichtmachen",1
 Kritische Stimmen sind in Deutschland unter Merkel unerwünscht. Statt politische Mündigkeit ist  Untertanengehorsam angesagt. Hat in Deutschland leider Tradition. YouTube ist linksgedreht und dient dem linken Establishment als Erfüllungsmedium.,1
" .....das lichtscheue Gesindel aus einer Melange von Antifa, Verdi, SPD und Migranten zeigt mal wieder seine hässliche, linksgrüne Fratze!",1
"Selbstverständlich müssen die Neofaschist*innen der AfD geächtet und ausgegrenzt werden. Sie wollen das politische System, die parlamentarische Demokratie, zerstören.",1
 Wir haben nur einen Lockdown der verschärft und wieder gelockert wird. Wann begreifen  die Menschen das mal. Die Regierung verarscht uns alle. Der Lockdown hat uns alle nichts gebracht. Nur Erger.,1
#b1005 Zwei junge Berliner Mädels die auf der Querdenker Bühne die sich über die Querdenker lustig gemacht und Helios und Elijah Tee sind so doof und merken es nicht mal. Der Satz des einen jungen Mädels fand ich geil zu den Schwurblern. Ich hoffe ihr bekommt alle Corona. https://t.co/kpcuElokSL,1
 Problem: die links-grünen Wähler in den Städten wollen ja jetzt das Autofahren verbieten.,1
Ich muss dabei z. B. an Sylt denken... W A H N S I N N! Oder London.... Man könnte weiter aufzählen... Es geht nicht mehr ums Wohnen. Das ist so schrecklich..,1
" Schäbige Populistin (immer noch), die eine schreckliche Tat missbraucht (wieder), um pauschal gegen eine ganze Gruppe zu hetzen (immer). Auch wenn es in #Corona-Zeiten untergeht: wer AfD wählt, wählt Nazis",1
", Expertise haben Fach- und Sachkundige und nicht die Täter*innen der AfD.",0
"  Für #Baerbock wäre es schon vorteilhaft gewesen, wenn Sie vor Ihrem Amt einen Logopäden aufgesucht hätte um Ihre Wortfindngsschwierigkeiten zu beheben. Erst danach hätte sie auch die 10 Jahre arbeiten können..Sowas stellt doch keiner ein,ausser das dumme Volk natürlich..",1
" Die Betroffenheitsperspektive ist die entscheidende. Alles andere wird aus einer Perspektive formuliert, die geschichtliche Zusammenhänge nicht kennt und dann auch noch die Empörung kritisiert. Diese Entwicklung ist mehr als problematisch.",1
 Eine Regierung ohne Sachverstand und EIGENE Werte wird nicht handeln 😜,1
" Weiß ich leider nich'. 
Das einzige, was ich weiß, is':
Wer ""Nazi"" buchstabieren kann, is'n gemachter Mann in D.
Schreibfehler spielen im Land der Täter eh' keine Rolle!",1
     Das kannst du sicher auch begründen oder?,0
" Das können Sie selbst. Es war der erste völkerrechtswidrige Krieg nach Hitler, von Fischer mit veranlasst und nie strafrechtlich verfolgt. Von Schröder selbst zugegeben. Eine Schande.",1
"Spätestens wenn #Union &amp; rechte #AfD - Hetzer gemeinsam anfangen #FakeNews über die #Gruenen zu verbreiten weiß man wer tatsächlich kein #BTW - Programm für #DE hat. 😷

Link: https://t.co/TrYW23GSyW ...

#Gruene #BTW21 #BTW2021 #CDU #CSU #FCKCDU #FCKAfD #FCKNZS",1
manche menschen sind einfach nur uninformiert. sie wissen nicht was hirntot ist und auch nicht wie eine organentnahme funktioniert und diese menschen denken genauso wie sie....,1
"Wer mit seinem Herkunftsland nicht verwurzelt ist, wird auch nie die Bedeutung von Heimat verstehen. Alles Andere ist nur ein Zuhause, meine Meinung🙂",0
"Wenn andere Meinungen nur niedergebrüllt werden sollen, spricht das letztlich für sich. Ich werde mich davon nicht beeindrucken lassen. (3)",0
" Seit vergangener Legislaturperiode gibt es eine Regelung, die die Entwicklung der Diäten an die der Löhne bindet. Geht also nicht um Privileg, sondern um objektiven Maßstab. Ein neuer Bundestag muss diese Regelung innerhalb von drei Monaten bestätigen, damit sie weiter gilt.TL",0
"   Dann soll er es als ""Regenbogenbinde"" bezeichnen! ""Schwuchtelbinde"" ist nur Wasser auf den Mühlen der Afd-Hasser und der linken Medien! Das wird jetzt wieder so breitgetreten wie der ""Negerschwanz"" von Palmer.",1
"Die Geschenke die die Brasilianer gestern bekommen haben, werden heute von Mexiko abgerechnet!",1
"Der hat doch dem Herrn Fischer die Finger abgeschnitten für den Herrn Merkel. Ihr habt doch die Kinder gezwungen das Baby zu ermorden.
Typisch Merkel und Kohl.",1
Die Zahl arabischer Rekruten in der israelischen Armee steigt rasant. Die  hat eine Dokumentation über sie gedreht. #Israel ,1
" Man darf Angehörigen einer Minderheiten heute halt nicht mehr sagen, wenn sie einen komplett an der Waffel haben. Denn das tut man ja nur, weil man ""irgendwas""phob ist.

Und Wehe du behandelt sie nach den gleichen Maßstäben wie alle andern. Dann bist du Nazi.",1
" Boooaaaaahhh schlecht .. Verstöße bis zum abwinken, das Virus  hat auch angerufen … geht aber an sowas nicht ran ..es greift ja das Gehirn an 🤷🏻‍♂️ ist da zu spät 🤷🏻‍♂️ #b #b0105 #berlin #Covidioten #coronavirus #B117 #Liefers #AfD #NoCovid #alkohol #Aluhut #AtillaHildmann",1
" Die offizielle Fehlerquote des PCR Test führt schon zu 20.
Das heißt lebenslangen Lockdown.
Und diese Fascho Fanboys mit rotem Punkt kapieren das nicht.",1
  juden sind ur rassisten  und vorfahren der faschisten und sind immer noch Terror staat İsrael,1
   Aber selbstverständlich! Bei uns ist jeder herzlich willkommen!!! :-) 🌈,0
" Anmerkung: Bei der Hexenjagd auf #Palmer outen sich viele Grüne gerade als Nazis. Solche Leute würden Andersdenkende in Lager sperren, aus dem Land werfen, verfolgen. Das dürfen wir nicht zulassen, sondern gemeinsam für ein besseres Miteinander einstehen. #TagderBefreiung",1
Jeder der links ist soll mir entfolgen und sich löschen danke wahr alles,1
"Ach, wieder die Passbeschenkte. Ginge es nach der AfD, wären Sie gar nicht in Deutschland!",1
"    6 Millionen Arschloecher. Wer Nazis, Faschisten, Rassisten, Antisemiten, Homophobe usw. waehlt, wird selbstverstaendlich ueber einen Kamm geschert. Die Motivation, ob Kalkuel, Frust, Protest oder was auch immer, ist dabei voellig irrelevant! #AfDWaehlerSindArschloecher",1
" Das wird umso eher so laufen, 
je mehr Menschen ihren Verstand ausschalten 
und den Unsinn den AfD, Querdenker 
oder Leute wie Sie vorgeben, ungeprüft glauben.",1
Wenn ich mir sowas wie Maischberger und Co anschaue fällt mir immer wieder Stasi Journalismus ein. |LBR| #maischberger,1
"Wir bekämpfen den braunen Antisemitismus der Neonazis - und wir werden auch keinen importierten #Antisemitismus dulden. |LBR| Ich halte es deshalb für dringend erforderlich, dass der Holocaust in den Integrationskursen ein noch zentraleres Thema wird.",0
" Ich find das ja unheimlich süss, dass nazis  it ihrem gruss an den föhrer ständig jedem zeigen müssen, wie hoch man in ihrem vakuum Scheisse stapeln kann, das macht denen echt so schnell keiner nach ...staunend getwittert 😅",1
 Das sollten sie aber ernst nehmen. Wie so einiges anderes auch.,0
" Weil viele „Massnahmen“ der deutschen Bundesregierung wirkungslose Symbolpolitik waren, sind zusätzlich Menschen gestorben. Das kritisiert #allesdichtmachten. Man muss schon sehr entrückt sein, um daraus Verhöhnung für Tote oder das Personal von Krankenhäusern ableiten zu wollen.",1
  Nee Vanja benutzt er/sie oder nix oder abwechselnd. Aber niemals durchgehend sie.,1
"    Girl deine bullshit-Meinung die auf nichts festes basiert muss keiner tolerieren. Mach deine Augen auf, dein Privilege blendet dich ja förmlich",1
 Vielleicht sollte jeder Politiker im Bundestag mal den Koran lesen. Lesen bildet!,1
"Infantiles, reaktionäres Geschwätz ist das, was der Eingangskommentator da entäußert.",1
"So, 3.800 qm gemäht. Als eben das ""Radler"" über die Zunge lief, kam Wasserdampf aus Nase und Ohren. Ab zum See 14° Wassertemperatur, super 😜",0
"  DDR-Sprech jeden diffamieren, ihr Medien von der Regierung beauftragt, wissen alle.
Seit längerem läuft DDR Propaganda, haltet Menschen nicht für blöd, wir das alles lange durchschaut, der Antfa-Mob sollte beobachtet  werden. 
Antifa=Faschist. 
Schäme mich für den Journalismus.",1
" Danke, aber Ich leide nicht. Im Gegenteil: gegen den Strom schwimmen ist meine Leidenschaft.  Gehe ich zum Gothic Konzert, trage ich ein gelbes Smiley T-Shirt. |LBR| Gehe ich auf den Tempelberg trage ich ein großes Kreuz. |LBR| Unter Nazis schwärme ich von jüdischen und schwarzen Freunden!",1
" Da habe ich wohl die richtige Blase getriggert. Lasst euch ruhig weiter mit euren unzutreffenden Vergleichen aus, aber am Ende seid ihr immer noch Islamfeindlich.",1
"  Was soll ich sagen, Coronapandemie zur Rettung der Klimakrise war eine absolute Scheiß Idee von mir.

Wird nicht wieder passieren.

Ich habe nicht bedacht, dass der Mensch im allgemeinen habgierig, faul und dumm ist, aber was soll ich sagen schau mich an, ich bin es auch.",1
"    Schwachsinn. Aber angenommen,  es würde stimmen (tut es nicht, weil Schwachsinn): wieviele wenige dürfen nach ihrer arroganten Auffassung sterben, um Maßnahmen zu rechtfertigen?",1
" Verherrlichung von Nationalsozialistischen Gedankengut,  ist keine Meinungsfreiheit 🤔.  Das solltest Du Seniler Vollpfosten aber langsam mal verstanden haben.  🖕 #haltdieFresseJunge 
#fckafd #fckafd #fckafd",1
" Die AFD ist auch keine Alternative,  sondern auch nur ein weiterer Verbrecherverein der zur Zeit ein wenig gehypt wird.",1
Stimmt genau. Die Zahlen von 21% stimmen hinten und vorne nicht.,0
 Bissl einseitige Sichtweise..  Israel hat genau so eine rassistische extremistische Regierung..  und diskriminiert Palästinenser! Dort sind natürlich  mindestens genau so viele Extremisten und Rassisten. Und Angriffe..  wieviele Angriffe hat Israel auf andere Länder geflogen?,1
"7 Tage Ferienfreizeit mit polnischen Kindern u. Jugendlichen. Sie erinnerten mich daran, was es heißt, stolz auf sein Land zu sein 😜",0
" Das werde ich nicht vergessen bei der BT-Wahl, weil CDU/AfD  wesentlich besser für das Land ist als ""Die Linke Mauermörder Partei"", die die SAntifa unterstützt und mit den Grünen und der SPD Berlin mehr und mehr zerstört 🤦‍♂️🤮",1
 ja genau aber ich glaube wohl eher für die Grünen wenn die Welle wieder abgeebbt ist ! Die sind genau wie die AFDler sie haben nur eine Spielkarte !,1
Zur Erinnerung es gibt eine große Bürgerliche Mehrheit im Bundestag aber Grundvoraussetzung ist Merkel u Schergen müssen weg |LBR| AFD wählen,1
" Würde gern ""gefällt mir"" klicken, aber keine Urlaubstage haben, gefällt mir gar nicht ;-)",0
" Der hat doch einen Knall, der Maaßen, wie alle  #FCKNZS 
Die #CDU will/wird mit der #fckafd koalieren. Am Wahlabend wird es dann heißen:""...unter demokratischen Parteien...""
😡🤢🤮

Hans-Georg Maaßen wirft den Grünen „Rassismus gegen die eigene Nation“ vor https://t.co/XKI7O2cKBQ",1
 btw wenn ein rechtsextremer Fraktionsvorsitzender ist... Digga wie kann man dann allen ernstes sagen die AfD sei keine rechtsextreme Partei?! Jeder der die wählt ist nicht nur eher rechts und konservativ sondern n richtiger Hurensohn frfr,1
"Denken Sie an die Worte von Christian Lüth:

""Je schlechter es Deutschland geht, desto besser für die AfD""

Die #AfD sind Deutschlandhasser!  

#SachsenAnhalt 

Ich hätte Mario Teran gerne gefragt warum er Deutschland hasst..aber kennt er keine Diskussionskultur! https://t.co/8XEITYAWbS",1
"   Private Entscheidungen dürfen keine Öffentlichkeit haben? Und wer entscheidet das? Ihr, dar afd dreckspack?😂😂😂🧡🇩🇪",1
" Kein Gesetz zwingt mich zu Dingen hinter denen ich nicht stehe ,bin keine Leibeigene des Staates",1
" klar geht es mir um Deutschland,wo ich immer gerne lebe und meine noch verbleibende Jahre auch noch gerne ohne Angst und sicher leben möchte.Aber wenn man das öffentlich sagt ist man ja Nazi und Rechts.Aber ganz ehrlich? Ich sage was ich denke",1
" Keiner glaubt euch mehr! 
Ihr könnt Kreide fressen und flöten soviel ihr wollt .... ihr seid die hässliche menschenverachtende Fratze des Kapitalismus, der Korruption und geheuchelten Doppelmoral!
Raus mit euch aus der Regierung!
#NieMehrCDU #NieMehrCSU",1
"Das Einzige, was in dieser EU mit deutschem Führungsanspruch noch funktioniert, sind die Geldpresse und Merkels Wunschvorstellungen 😂😂😂",1
" Und genau darum geht es uns nicht, wenn dieser Tage Flaggen mit Davidsternen brennen (nicht nur die israelische Flagge) und Jüdinnen und Juden offen mit dem Tod bedroht. Über diesen Antisemitismus werden wir berichten, egal was Sie von Israel halten. Schönen Tag.",1
"Hat jemand ernsthaft erwartet, dass die #fckFDP sich für das Leben von anderen (außer das ihrer Klientel)  interessiert? Egoismus in Reinkultur und menschenverachtender Zynismus werden analog #fckAfD kaschiert durch eine heuchlerische Sorge um die Demokratie. #PinocchioPartei https://t.co/DeyR9OUxW7",1
"In den ärmsten Ländern hat man das geringste Umweltbewusstsein..es sind Afrikanische und Asiatische Flüsse, die den meisten Müll ins Meer schwemmen",1
  Man sieht in Baden-Württemberg dass es die Grünen auch können! Man braucht nach 16 Jahre die Abzocker Union nicht mehr.,1
Wann wurde die CDU/CSU eigentlich zu einem widerlichen Haufen populistischer Clowns? #NieMehrCDUCSU,1
"CDU-Machtkampf: Laschet und Söder in Berlin – JU stellt sich hinter Söder https://t.co/WzcxO4tBVS via 
Wie dämlich und peinlich könnt Ihr noch werden. Unwählbar ! Weg mit diesem Dreck !",1
" Es stellt sich immer die Frage wo die politische Hilfe für Deutsche Opfer von dieser Klientel bleibt, oder wer hat sich für die Junge Frau eingesetzt die von mindestens 11 Gästen Merkel vergewaltigt wurde, oder die ganzen Toten? Schweigen",1
"   Hab versucht zu entziffern was du da von dir gibst, bin dabei behindert geworden du Bastard",1
" Wer mit den Nazis gemeinsam läuft und mit den Querdenkern zu Tisch sitzt, kann sich nicht mehr sauber waschen. 

Wenn die Pandemie rum ist, können Sie weiter zuhause auf dem Sofa sitzen bleiben, weil Sie #Kassengift sind und auch bleiben werden. 

Das Leben ist hart.",1
 Wenn Sie wirklich so denken dann sind Sie nochmehr scheiße als ich dachte und scheißen einen großen Haufen auf Teile des Grundgesetzes 🤮das kommt also bei raus wenn man mit Merkel schwab und anderen idiologen auf kuschelkurs ist 🤮wideelixh🤮 aber macht spielte ja nie ne rolle🤮,1
  Das hat auch Merkel in all den Jahren  bewiesen das sie nicht Kanzler kann und wurde trotzdem immer wieder gewählt. Dieses Dummland hat eine #baerbock als Kanzler verdient.,1
"da wäre noch etwas, es gibt etwa 32 000 Bedienstete die für das E.U. Parlament tätig sind, darunter sind 751 Abgeordnete. Aber 125 000 Lobbyisten die dort ein und aus gehen. Darunter sind sg. Weiße, Graue, und Schwarze...",1
 Hören wir einfach auf uns aufzuregen...es sollte uns lieber egal sein...!,1
Was sind die denn dann die Altparteien. Heilige oder was,1
"„Wir bemühen uns, AfD-Vertretern kein Forum für ihre Zwecke zu bieten. Je nach Thema ist es aber von Fall zu Fall nötig, AfD-Politiker selbst zu Wort kommen zu lassen.“",0
   https://t.co/Rm6f36MDHr  telegram usw und es gibt google. da kann man sich aussuchen was man glaubt oder auch nicht. jeder kann selbst denken. dafür brauche ich keine korrupten Politiker,0
"  Wir tragen einen Teil dazu bei - in Frankreich formiert sich gerade ein Gruppe, die  dort umsetzen will",0
  Ich wünschte AfD wäre schon soweit große Verantwortungen zu übernehmen.... |LBR| Ich wünschte ich würde meinen Wunsch nicht bereuen....!,1
"  Das müssen die Gleichen Leute sein, die Pornos bis zum Ende schauen, und hoffen, dass die drei am Schluss heiraten :-) :-)",1
 Ohh ein dummer Typ der bei trump abgeschaut hat.. Haben sie Belege für Manipulationen per Briefwahl  in der Vergangenheit?!,1
"  Ich frage mich wirklich, wie Sie so etwas schreiben können (wiederholt u mit Nachdruck) aber NIE thematisieren, welches Ausmaß der Linksextremismus mittlerweile hat u wie die Relativierung durch staatl. finanzierte Medien u Spitzenpolitiker zu einer Gefahr für die Demokratie wird",1
Ich habe für so etwas einfach keine Zeit mehr übrig. Ich mache mir noch einen schönen Abend und lese noch etwas. Ist mir echt zu blöd jetzt. Gute Nacht!,0
"  Fakt ist, Ihr AfD Lebensversager versagt abermals wie Eure Vorfahren und das genieße ich sehr. Bildungsresistente AfD Covidioten Massenmörder Terroristen ernten Verachtung auf ganzer Linie und das ist gut so Du Otto.",1
" Blanker Horror, spätestens bei KGE verliess mich jeder Funke an Sachlichkeit. |LBR| Aber da muß man wohl durch.",1
Rene Benko hat gerade das Chrysler Building um 150 Mill. erworben.,0
          Sie forscht seit 30 Jahren,0
" Was für eine dämliche Logik: angeblich helfen wollen aber sollte es Pflicht werden, will man plötzlich nicht mehr helfen? Hören Sie sich mal selber zu! 🤦‍♀️",1
   Hilfe....bin ich froh das diese keine Deutschen sind...!!,1
" Lehrer sind leicht einzuschüchtern, da extrem hohe Anforderungen an Sie gestellt werden. Die meisten, die ich kenne haben Probleme (vor allem auch mit den kulturellen Differenzen kritikunfaehiger Flüchtlingskinder) aber man redet nicht darüber aus Angst vor obiger Antwort...",1
  abgestempelt zu werden. Meines Erachtens idt es das Gegenteil. Wer die Siedlungspolitik Israels nicht verurteilt ist ein Nazi!!!!,1
  Wer sich auf die üblen Hetzer von Antifa Zeckenbiss bezieht ist komplett lost.,1
 Man muss seinen Gegner kennen. Seine Strategie verstehen. Nur dann kann man ihn besiegen.,0
" Herr Dummschuster, muss man ihnen erst die einfachsten medizinischen Dinge erklären. Wenn ein Autofahrer einen Unfall hat und durch die Verletzungen 10 Wochenen im Koma liegt bevor er verstirbt, dann ist er auf Grund des Autounfall gestorben. Genauso ist es bei Corona Patienten.",1
Genau. Und Europa judenfrei. Parallelen zur Islamparanoia der AFD sind rein zufällig. Ihr in eurer Opferrolle. Lächerliche Heuchler.,1
"Ich werde das Gefühl nicht los, dass die linksgrünen Faschisten der #Merkel Regierung, Terroristen der #Antifa über Stiftungen finanzieren. 

Ich kann es leider nicht belegen.

Die #Gruenen totalitären Faschisten dürfen auf keinen Fall an die Macht!

#hartaberfair Merkel  #Impfen",1
"   Ist es nicht erschreckend was für Psycholophaten frei herum laufen und die treten in Rudeln auf. Ich befürchte nach der Krise ist vor der Krise, die muss man doch endlich unterbringen und behandeln. Am besten in Sicherheitsverwshrung bevor sie los laufen und Geimpfte, Ärzte und 2",1
"    Hätte Vorschläge, die ich besser nicht poste.😜",1
"bequatschen
was sollen die abgeranzten (quoten)hackler_innen schon dazu wissen, die haben ja nichtmal powi oder gender studies studiert 😯",1
"Ich hab gestern Abend #AnneWill NICHT gesehen, ich saß mit einer kühlen Flasche Pils auf meiner Terrasse.
Auch mal schön, so ohne Betablocker und den geistigen Dünnschiss der verwöhnten Reemtsma-Rotzgöre #Neubauer.
Habt alle einen schönen Tag! 🙋‍♂️",1
"     Ahja ich bin 1 Faschist? 🤡 Kommt vom Nationalbolschewisten, einem Höcke Stiefellecker",1
  Dem deutschen größter Feind in Deutschland ist dein deutscher Nachbar...,1
 Da wird wieder einmal observiert bis er untergetaucht ist !,1
"  Das schlimme daran ist, das dieser sogenannte Eid, nicht mehr als ein Lippen Bekenntnis ist und man Merkel bei zuwiederhandlung nicht einmal Strafrechtlich belangen kann.",1
"Kann es sein, dass Menschen mit sehr exotischen Pronouns oder ""Geschlechtern"" das nur so sagen, weil sie sich in irgendeiner Form besonders fühlen wollen? Nach diesem Gespräch schoss mir das so durch den Kopf kp ich wurde gerade einfach behindert",1
"Istg Coronaleugner, Impfgegner und Querdenker sind die größten Snowflakes dieser Welt. - Liebe Grüße, eine Vertretung der Gen Z 🖕🏻🖕🏻🖕🏻#Bundesnotluege",1
... Kommunen haben allerdings aus Raffgier verkauft seit den 90ern... an private Spekulanten,1
"  Da bin ich ja beruhigt, ansonsten hätte ich mit 60 der Liebe abgeschworen und mich gänzlich zurückgezogen 😜",1
"Wir sammeln Termine von Flüchtlingsinitiativen in NRW. Schreibt uns, wenn wir diese im Newsletter oder bei Facebook aufnehmen sollen.",0
"  Und Du solltest mal deine Drecksfahne da weg nehmen und mit deinem Faschistenwahn zum Arzt gehen. Antifa: staatlich alimentierter Nichtsnutz und linker Vollidiot, gell!",1
"Etwa 200-300 Personen bei ""Soli-Kundgebung"" für Ken #Jebsen. Hetze gegen Israel darf nicht fehlen. Evelyn Hecht-Galinski setzt am Ende dem ganzen die Krone auf (""Israel mordet genauso wie damals...""), ehe ""der große Meister"" (Fikentscher über #Jebsen) per Audiobotschaft spricht.",1
Ob KGE in Deutschland als Heimat an gekommen ist wage ich zu Bezweifeln Sie ist immer noch Bürger der DDR und Funktionär in des BFDJ ...,1
 Ein Problem das dringend gelöst werden muss und zwar bevor ich über den nachzug von Familien Mitglieder von Asylanten auch nur nach denke.,1
" , mir kommt es aber so vor als würde der Profit in hohem Maße im Vordergrund stehen.",1
"Es geht hier um rechten Terror und nicht darum, völkischen Nationalismus schönzureden.",1
" Ihr Faktenchecker seit genauso Sau blöde und uninformiert, wie die Polizei die euch schützt..oder trotz besserem Wissen so verlogen und gewissenlos ?Erinnert mich immer an die Propagandafunktionäre der Nazis und der Kommunisten",1
"  Dieses Käseblatt ist auch nur für eins gut, aber selbst der Fisch den man damit einwickelt wäre noch beleidigt",1
Ich hab neun Jahre lang gesucht. Niemand war für mich zuständig. Ohne die Hilfe von Freunden wär ich auf der Straße gewesen.,0
naja anders konnte Frau sich ja nicht gegen den Sabbler von der CDU nicht durchsetzen.,1
"  Haben Sie  erkannt, dass Neubauer, Anne Will und Volksverpetzer damit eine Relativierung der Schoa betreiben. Meine jüdischen Freunde sehen es auch so! Wer diesen Begriff so verwässert und sogar lügt, missbraucht die Opfer eines inhumanen Systems für politische Agitation!",1
"Sie haben Recht, für ein gedeihliches Miteinander vor allem in Städten wäre eine stärker genossenschaftlich orientierte Wohnraumbewirtschaftung eine sinnvolle Lösung. Das müsste tatsächlich mehr gefördert werden.",0
"Ich hab im  das Treiben der Clans geguckt , das hat mich berührt",0
Frau Büscher ist erkältet.Sie hat einen Pfeilgiftfrosch mit Migrationshintergrund im Hals.Ein Teufelskreis.,1
" Stimmt, habe ich gesehen aber man hat es nur kurz angerissen. Es gibt in jeder Partei schwarze Schafe und Herr Junge kann nicht für alles was.",1
" Mitglieder des Bundestages drohen nicht mit Krieg, sondern werben parlamentarisch für Ihre Inhalte.",0
"Hier ist doch der eindeutige BELEG, welch Geistes Kind er ist und immer schon war! 

""Deutschland hat schon zweimal versucht die Welt zu RETTEN""

Wie kann der, ja DER, sowas äußern und dennoch aktiv unterstützt werden ? #NieMehrCDUCSU #NieMehrCDU #FCKNZS https://t.co/GJ7Flc6Lah",1
Laut Infos des Bayrischen Flüchtlingsrats geht der nächste Abschiebungsflug aller Voraussicht nach am 27.3. von MÜNCHEN nach #Afghanistan.,1
" ... und da man auf dem Schwarzmarkt mit Sauerstoff jetzt viel Geld machen kann, und Indien total korrupt ist, wird die offizielle Handelskette weiterhin unter einem Versorgungsmangel leiden, denn alles geht nun auf den Schwarzmarkt.  #Korruption #CovidIndia",1
"Was Querdenker unter Freiheit verstehen. Und warum sie sich gegen den Staat wehren wie gegen den bösen Nachbarn.

#Querdenker #Covidioten #Coronaterroristen #DeppeninDeutschland 

https://t.co/yifugRGpPV",1
"  Ich kläre auf: der Totalschaden entstand durch die jahrzehntelange Mentalität besonders der Westdeutschen, die gleichen Versager immer wieder zu wählen. Dadurch konnte sich ein undemokratisches Regime etablieren, deren „Ethikrat“, „Verfassungsschutz“ etc. nur Nebelkerzen sind.",1
"    Du Coronaleugner! Igitt, ein Nazi, Rechtsradikaler und Misogynist!",1
Gleich bei Markus Lanz diskutiere ich über Leitkultur und Integration!,0
" Was hat sie denn für ein Gesetz auf die Wege gebracht? Sie war immerhin Bundesfamilienministerin. Hier geht es doch nicht um Sympathie, sondern einfach nur um Dinge die sie nicht umgesetzt hat.",1
"Die #Querdenker-Sekte in #Berlin instrumentalisiert wieder mal ihre Kinder. Können da nicht endlich mal die Behörden tätig werden? 
 #JuSchG
 
 

 Was für ekelhafter Abschaum.  #b1005 https://t.co/11Iygv9heh",1
"Es ist normalen Menschen unerklärlich wie verdammt blöd ein Großteil unserer Bevölkerung zu sein scheint. Kleiner Spoiler, die nächsten paar Zeilen werden unter Umständen beleidigend, anders lässt Sich die Dummheit der Querdenker und ""Kritisch denkenden"" oder auch ""selbst (1/8)",1
"                    Kann nur empfehlen, den zu blockieren. , der hat null Inhalte und belegt hier alle.",1
" Die #HaltDieFresseBild will uns weißmachen das England jetzt einfach so in die Pups gehen kann, #HaltdieFresseReichelt verschweigt einfach daß es dort einen sehr viel härteren Lockdown, und auch viel mehr Impfungen gab
Das diese Form des ""Journalismus"" bei dir gut ankommt is klar",1
"                      Die 20 sec. sind die Angaben der Polizisten vor Ort. Übrigens Zeugen sagten Knall , Polizisten auch, im Bericht wurden Schüsse draus gemacht. Knall ist nicht Schuss.",1
"Der hat nur das ausgesprochen, was offensichtlich ist. Angst ist die größte Wahlmotivation...",1
   Margarete...ja wo warst den du die ganze Zeit?😃😃,0
Hier mal eine Info. Flüchtlinge werden 10 km vor der Küste in Schlauchboote steigen und dann von Sea Watch aufgefischt. Alles klar,0
  So geil wie deine Hurenmutter gestern von mir geflankt worden ist du elendiges kleines Miststück du gehörst richtig behindert geschlagen wenn es deine Eltern nicht schon eh jeden Tag machen du Nuttensphn du Bastard du wichser du Fotze,1
  Er behält seine Einbürgerung trotzdem..? |LBR| Oder nur wegen statistischer Aufhellung..?...😃😃,1
" Mensch Jensi. Jetzt habt ihr nach 6 Monaten Lockdown die Bundesnotlüge an den Frühlingsanfang gesetzt. Und oh, welche Überraschung. Die Zahlen gehen zurück. Wie in ganz Europa. Für wie dumm haltet ihr uns eigentlich? Obwohl, 93 % wollen sich wahrscheinlich impfen lassen. Läuft...",1
" Es reicht jetzt mal: Sehen Sie sich an, wie wir den letzten Monaten und Jahren über diesen rechten Antisemitismus berichtet haben (Facebook und jfda.de). Auch und gerade vor den Wahlen. Und überlegen Sie sich dann, ob Sie uns davor warnen müssen, den Rechten hinterherzulaufen.",1
  Perfekt...Glückwunsch |LBR| Alles auf dem richtigen Weg...weiter so...!!,0
" Diese Drecksäcke von der AfD müssen einfach weg. Ich lese nur Lügen, Hetze und rechtes Gedankengut. Wir leben 2021 und sind modern und weltoffen. 1933 bis 1945 haben gereicht. Sowas braucht ein normal denkender Mensch einfach nicht. Das ist auch nicht mein Deutschland.",1
